coder,sheet,study_id,construct_1,construct_2,pair,r_value,original_beta,r_source,source_location,flag,notes,sample_size
R3,(합의) CORRELATIONS,S146,SE,SI,SE-SI,0.438,,,,,,346.0
R3,(합의) CORRELATIONS,S184,FC,SI,FC-SI,0.56,,,,,,907.0
R3,(합의) CORRELATIONS,S135,PE,SI,PE-SI,0.52,,direct,,,,302.0
R3,(합의) CORRELATIONS,S032,SI,UB,SI-UB,0.554,,direct,,,,804.0
R3,(합의) CORRELATIONS,S114,EE,UB,EE-UB,0.561,,direct,,,,255.0
R3,(합의) CORRELATIONS,S137,FC,UB,FC-UB,0.351,,direct,,,,760.0
R3,(합의) CORRELATIONS,S221,FC,UB,FC-UB,0.592,,direct,,,,400.0
R3,(합의) CORRELATIONS,S004,FC,TRU,FC-TRU,0.533,,direct,,,,485.0
R3,(합의) CORRELATIONS,S077,ATT,SI,ATT-SI,0.6,,direct,,,,308.0
R3,(합의) CORRELATIONS,S077,BI,SI,BI-SI,0.63,,direct,,,,308.0
R3,(합의) CORRELATIONS,S077,EE,SI,EE-SI,0.53,,direct,,,,308.0
R3,(합의) CORRELATIONS,S077,PE,SI,PE-SI,0.5,,direct,,,,308.0
R3,(합의) CORRELATIONS,S031,BI,SE,BI-SE,0.59,,direct,,,,353.0
R3,(합의) CORRELATIONS,S031,BI,TRU,BI-TRU,0.47,,direct,,,,353.0
R3,(합의) CORRELATIONS,S065,BI,EE,BI-EE,0.654,,direct,,,,517.0
R3,(합의) CORRELATIONS,S065,BI,PE,BI-PE,0.73,,direct,,,,517.0
R3,(합의) CORRELATIONS,S065,EE,PE,EE-PE,0.84,,direct,,,,517.0
R3,(합의) CORRELATIONS,S207,ATT,BI,ATT-BI,0.527,,direct,Table 3,,,880.0
R3,(합의) CORRELATIONS,S207,ATT,EE,ATT-EE,0.428,,direct,,,,880.0
R3,(합의) CORRELATIONS,S207,ATT,PE,ATT-PE,0.502,,direct,,,,880.0
R3,(합의) CORRELATIONS,S207,BI,EE,BI-EE,0.514,,direct,,,,880.0
R3,(합의) CORRELATIONS,S207,BI,PE,BI-PE,0.52,,direct,,,,880.0
R3,(합의) CORRELATIONS,S207,EE,PE,EE-PE,0.545,,direct,Table 3,,,880.0
R3,(합의) CORRELATIONS,S197,BI,EE,BI-EE,0.69,,direct,Table 3,,,237.0
R3,(합의) CORRELATIONS,S197,BI,PE,BI-PE,0.47,,direct,,,,237.0
R3,(합의) CORRELATIONS,S197,BI,TRU,BI-TRU,0.34,,direct,,,,237.0
R3,(합의) CORRELATIONS,S197,EE,TRU,EE-TRU,0.24,,direct,,,,237.0
R3,(합의) CORRELATIONS,S197,PE,TRU,PE-TRU,0.48,,direct,,,,237.0
R3,CORRELATIONS,S222,BI,EE,BI-EE,0.45,0.405,beta_converted,"Table 6, p. 2028",,,50.0
R3,CORRELATIONS,S222,BI,PE,BI-PE,0.58,0.531,beta_converted,"Table 6, p. 2028",,,50.0
R3,CORRELATIONS,S059,ATT,BI,ATT-BI,0.9,0.85,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S059,ATT,EE,ATT-EE,0.26,0.21,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S059,ATT,PE,ATT-PE,0.29,0.24,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S059,BI,FC,BI-FC,0.13,0.08,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S059,EE,FC,EE-FC,0.93,0.88,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S059,EE,PE,EE-PE,0.17,0.12,beta_converted,"Table 4, p. 9",,,645.0
R3,CORRELATIONS,S110,BI,EE,BI-EE,0.17,0.122,beta_converted,"Table 4, p. 627",,,353.0
R3,CORRELATIONS,S110,BI,PE,BI-PE,0.19,0.143,beta_converted,"Table 4, p. 627",,,353.0
R3,CORRELATIONS,S110,BI,SI,BI-SI,0.05,0.072,beta_converted,"Table 4, p. 627",,,353.0
R3,CORRELATIONS,S097,ATT,EE,ATT-EE,0.88,,,,,,210.0
R3,CORRELATIONS,S097,ATT,PE,ATT-PE,0.87,,,,,,210.0
R3,CORRELATIONS,S072,BI,PE,BI-PE,0.636,,,,,,500.0
R3,CORRELATIONS,S072,BI,UB,BI-UB,0.646,,,,,,500.0
R3,CORRELATIONS,S072,FC,UB,FC-UB,0.591,,,,,,500.0
R3,CORRELATIONS,S072,PE,UB,PE-UB,0.464,,,,,,500.0
R3,CORRELATIONS,S146,BI,EE,BI-EE,0.566,,,,,,346.0
R3,CORRELATIONS,S146,BI,PE,BI-PE,0.459,,,,,,346.0
R3,CORRELATIONS,S146,BI,SE,BI-SE,0.33,,,,,,346.0
R3,CORRELATIONS,S146,BI,SI,BI-SI,0.379,,,,,,346.0
R3,CORRELATIONS,S146,EE,PE,EE-PE,0.587,,,,,,346.0
R3,CORRELATIONS,S146,EE,SE,EE-SE,0.268,,,,,,346.0
R3,CORRELATIONS,S146,EE,SI,EE-SI,0.468,,,,,,346.0
R3,CORRELATIONS,S146,PE,SE,PE-SE,0.529,,,,,,346.0
R3,CORRELATIONS,S146,PE,SI,PE-SI,0.487,,,,,,346.0
R3,CORRELATIONS,S146,SE,SI,SE-SI,0.438,,,,,,346.0
R3,CORRELATIONS,S184,FC,SI,FC-SI,0.56,,,,,,907.0
R3,CORRELATIONS,S135,PE,SI,PE-SI,0.52,,direct,,,,302.0
R3,CORRELATIONS,S032,SI,UB,SI-UB,0.554,,direct,,,,804.0
R3,CORRELATIONS,S114,EE,UB,EE-UB,0.561,,direct,,,,255.0
R3,CORRELATIONS,S137,FC,UB,FC-UB,0.351,,direct,,,,760.0
R3,CORRELATIONS,S221,FC,UB,FC-UB,0.592,,direct,,,,400.0
R3,CORRELATIONS,S004,FC,TRU,FC-TRU,0.533,,direct,,,,485.0
R3,CORRELATIONS,S077,ATT,SI,ATT-SI,0.6,,direct,,,,308.0
R3,CORRELATIONS,S077,BI,SI,BI-SI,0.63,,direct,,,,308.0
R3,CORRELATIONS,S077,EE,SI,EE-SI,0.53,,direct,,,,308.0
R3,CORRELATIONS,S077,PE,SI,PE-SI,0.5,,direct,,,,308.0
R3,CORRELATIONS,S031,BI,SE,BI-SE,0.59,,direct,,,,353.0
R3,CORRELATIONS,S031,BI,TRU,BI-TRU,0.47,,direct,,,,353.0
R3,CORRELATIONS,S065,BI,EE,BI-EE,0.654,,direct,,,,517.0
R3,CORRELATIONS,S065,BI,PE,BI-PE,0.73,,direct,,,,517.0
R3,CORRELATIONS,S065,EE,PE,EE-PE,0.84,,direct,,,,517.0
R3,CORRELATIONS,S207,ATT,BI,ATT-BI,0.527,,direct,Table 3,,,880.0
R3,CORRELATIONS,S207,ATT,EE,ATT-EE,0.428,,direct,,,,880.0
R3,CORRELATIONS,S207,ATT,PE,ATT-PE,0.502,,direct,,,,880.0
R3,CORRELATIONS,S207,BI,EE,BI-EE,0.514,,direct,,,,880.0
R3,CORRELATIONS,S207,BI,PE,BI-PE,0.52,,direct,,,,880.0
R3,CORRELATIONS,S207,EE,PE,EE-PE,0.545,,direct,Table 3,,,880.0
R3,CORRELATIONS,S197,BI,EE,BI-EE,0.69,,direct,Table 3,,,237.0
R3,CORRELATIONS,S197,BI,PE,BI-PE,0.47,,direct,,,,237.0
R3,CORRELATIONS,S197,BI,TRU,BI-TRU,0.34,,direct,,,,237.0
R3,CORRELATIONS,S197,EE,TRU,EE-TRU,0.24,,direct,,,,237.0
R3,CORRELATIONS,S197,PE,TRU,PE-TRU,0.48,,direct,,,,237.0
R4,CORRELATIONS,S218,PE,UB,PE-UB,0.032,,direct,,,,242.0
R4,CORRELATIONS,S185,ANX,BI,ANX-BI,0.47,,direct,,,,298.0
R4,CORRELATIONS,S185,ANX,FC,ANX-FC,0.218,,direct,,,,298.0
R4,CORRELATIONS,S185,ATT,FC,ATT-FC,0.162,,direct,,,,298.0
R4,CORRELATIONS,S185,BI,FC,BI-FC,0.419,,direct,,,,298.0
R4,CORRELATIONS,S185,EE,FC,EE-FC,0.156,,direct,,,,298.0
R4,CORRELATIONS,S185,FC,PE,FC-PE,0.173,,direct,,,,298.0
R4,CORRELATIONS,S185,FC,SI,FC-SI,0.164,,direct,,,,298.0
R4,CORRELATIONS,S110,BI,EE,BI-EE,0.623,,direct,,,Learning value - not coded,353.0
R4,CORRELATIONS,S110,BI,PE,BI-PE,0.681,,direct,,,,353.0
R4,CORRELATIONS,S110,BI,SI,BI-SI,0.52,,direct,,,,353.0
R4,CORRELATIONS,S097,ATT,EE,ATT-EE,0.88,,direct,,,,210.0
R4,CORRELATIONS,S097,ATT,PE,ATT-PE,0.87,,direct,,,,210.0
R4,CORRELATIONS,S072,ANX,BI,ANX-BI,-0.623,,direct,,,,500.0
R4,CORRELATIONS,S072,ANX,EE,ANX-EE,-0.592,,direct,,,,500.0
R4,CORRELATIONS,S072,ANX,FC,ANX-FC,-0.568,,direct,,,,500.0
R4,CORRELATIONS,S072,ANX,PE,ANX-PE,-0.522,,direct,,,,500.0
R4,CORRELATIONS,S072,ANX,SI,ANX-SI,-0.571,,direct,,,,500.0
R4,CORRELATIONS,S072,ANX,UB,ANX-UB,-0.506,,direct,,,,500.0
R4,CORRELATIONS,S072,BI,PE,BI-PE,0.636,,direct,,,,500.0
R4,CORRELATIONS,S072,BI,UB,BI-UB,0.646,,direct,,,,500.0
R4,CORRELATIONS,S072,FC,UB,FC-UB,0.591,,direct,,,,500.0
R4,CORRELATIONS,S072,PE,UB,PE-UB,0.464,,direct,,,,500.0
R4,CORRELATIONS,S146,BI,EE,BI-EE,0.566,,direct,,,,346.0
R4,CORRELATIONS,S146,BI,PE,BI-PE,0.459,,direct,,,,346.0
R4,CORRELATIONS,S146,BI,SE,BI-SE,0.33,,direct,,,,346.0
R4,CORRELATIONS,S146,BI,SI,BI-SI,0.379,,direct,,,,346.0
R4,CORRELATIONS,S146,BI,UB,BI-UB,0.482,,direct,,,,346.0
R4,CORRELATIONS,S146,EE,PE,EE-PE,0.587,,direct,,,,346.0
R4,CORRELATIONS,S146,EE,SE,EE-SE,0.268,,direct,,,,346.0
R4,CORRELATIONS,S146,EE,SI,EE-SI,0.468,,direct,,,,346.0
R4,CORRELATIONS,S146,EE,UB,EE-UB,0.327,,direct,,,,346.0
R4,CORRELATIONS,S146,PE,SE,PE-SE,0.529,,direct,,,,346.0
R4,CORRELATIONS,S146,PE,SI,PE-SI,0.487,,direct,,,,346.0
R4,CORRELATIONS,S146,PE,UB,PE-UB,0.338,,direct,,,,346.0
R4,CORRELATIONS,S146,SE,SI,SE-SI,0.438,,direct,,,,346.0
R4,CORRELATIONS,S146,SE,UB,SE-UB,0.38,,direct,,,,346.0
R4,CORRELATIONS,S146,SI,UB,SI-UB,0.383,,direct,,,,346.0
R4,CORRELATIONS,S111,BI,SE,BI-SE,0.769,,direct,,,,224.0
R4,CORRELATIONS,S111,PE,SE,PE-SE,0.722,,direct,,,,224.0
R4,CORRELATIONS,S111,SE,SI,SE-SI,0.828,,direct,,,,224.0
R4,CORRELATIONS,S212,ATT,UB,ATT-UB,0.198,,direct,,,,465.0
R4,CORRELATIONS,S212,BI,EE,BI-EE,0.618,,direct,,,,465.0
R4,CORRELATIONS,S212,EE,UB,EE-UB,0.179,,direct,,,,465.0
R4,CORRELATIONS,S186,BI,SE,BI-SE,0.159,,direct,,,,657.0
R4,CORRELATIONS,S186,EE,SE,EE-SE,0.05,,direct,,,,657.0
R4,CORRELATIONS,S186,FC,SE,FC-SE,0.084,,direct,,,,657.0
R4,CORRELATIONS,S186,PE,SE,PE-SE,0.095,,direct,,,,657.0
R4,CORRELATIONS,S186,SE,UB,SE-UB,-0.029,,direct,,,,657.0
R4,CORRELATIONS,S163,ATT,PE,ATT-PE,0.68,,direct,,,,300.0
R4,CORRELATIONS,S163,ATT,SE,ATT-SE,0.68,,direct,,,,300.0
R4,CORRELATIONS,S163,BI,SE,BI-SE,0.61,,direct,,,,300.0
R4,CORRELATIONS,S163,PE,SE,PE-SE,0.68,,direct,,,,300.0
R4,CORRELATIONS,S163,SE,SI,SE-SI,0.62,,direct,,,,300.0
R4,CORRELATIONS,S163,SE,TRU,SE-TRU,0.65,,direct,,,,300.0
R4,CORRELATIONS,S048,ATT,BI,ATT-BI,0.82,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,EE,ATT-EE,0.453,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,FC,ATT-FC,0.34,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,PE,ATT-PE,0.659,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,SI,ATT-SI,0.589,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,TRU,ATT-TRU,0.527,,direct,,,,355.0
R4,CORRELATIONS,S048,ATT,UB,ATT-UB,0.769,,direct,,,,355.0
R4,CORRELATIONS,S048,BI,EE,BI-EE,0.398,,direct,,,,355.0
R4,CORRELATIONS,S048,BI,TRU,BI-TRU,0.442,,direct,,,,355.0
R4,CORRELATIONS,S048,BI,UB,BI-UB,0.829,,direct,,,,355.0
R4,CORRELATIONS,S048,EE,FC,EE-FC,0.364,,direct,,,,355.0
R4,CORRELATIONS,S048,EE,PE,EE-PE,0.31,,direct,,,,355.0
R4,CORRELATIONS,S048,EE,SI,EE-SI,0.323,,direct,,,,355.0
R4,CORRELATIONS,S048,EE,TRU,EE-TRU,0.235,,direct,,,,355.0
R4,CORRELATIONS,S048,FC,PE,FC-PE,0.471,,direct,,,,355.0
R4,CORRELATIONS,S048,FC,SI,FC-SI,0.259,,direct,,,,355.0
R4,CORRELATIONS,S048,FC,TRU,FC-TRU,-0.035,,direct,,,,355.0
R4,CORRELATIONS,S048,PE,SI,PE-SI,0.538,,direct,,,,355.0
R4,CORRELATIONS,S048,PE,TRU,PE-TRU,0.481,,direct,,,,355.0
R4,CORRELATIONS,S048,PE,UB,PE-UB,0.596,,direct,,,,355.0
R4,CORRELATIONS,S048,SI,TRU,SI-TRU,0.28,,direct,,,,355.0
R4,CORRELATIONS,S007,BI,SI,BI-SI,-0.054,-0.054,beta,,,,363.0
R4,CORRELATIONS,S184,FC,SI,FC-SI,0.56,,direct,,,,907.0
R4,CORRELATIONS,S020,ANX,BI,ANX-BI,-0.303,,direct,,,,249.0
R4,CORRELATIONS,S020,ANX,EE,ANX-EE,-0.192,,direct,,,,249.0
R4,CORRELATIONS,S020,ANX,FC,ANX-FC,-0.236,,direct,,,,249.0
R4,CORRELATIONS,S020,ANX,PE,ANX-PE,-0.209,,direct,,,,249.0
R4,CORRELATIONS,S100,BI,UB,BI-UB,0.184,,direct,,,,682 / 40
R4,CORRELATIONS,S125,ATT,BI,ATT-BI,0.707,,direct,,,,498.0
R4,CORRELATIONS,S125,ATT,FC,ATT-FC,0.314,,direct,,,,498.0
R4,CORRELATIONS,S125,BI,EE,BI-EE,0.615,,direct,,,,498.0
R4,CORRELATIONS,S125,BI,FC,BI-FC,0.357,,direct,,,,498.0
R4,CORRELATIONS,S125,BI,PE,BI-PE,0.687,,direct,,,,498.0
R4,CORRELATIONS,S125,BI,SE,BI-SE,0.52,,direct,,,,498.0
R4,CORRELATIONS,S125,EE,FC,EE-FC,0.531,,direct,,,,498.0
R4,CORRELATIONS,S125,FC,PE,FC-PE,0.431,,direct,,,,498.0
R4,CORRELATIONS,S125,FC,SE,FC-SE,0.43,,direct,,,,498.0
R4,CORRELATIONS,S010,BI,EE,BI-EE,0.086,0.036,beta_converted,,,,296.0
R4,CORRELATIONS,S010,BI,FC,BI-FC,0.113,0.063,beta_converted,,,,296.0
R4,CORRELATIONS,S010,BI,PE,BI-PE,0.429,0.379,beta_converted,,,,296.0
R4,CORRELATIONS,S010,BI,SI,BI-SI,0.121,0.071,beta_converted,,,,296.0
R4,CORRELATIONS,S010,BI,UB,BI-UB,0.435,0.385,beta_converted,,,,296.0
R4,CORRELATIONS,S010,FC,UB,FC-UB,0.067,0.017,beta_converted,,,,296.0
R4,CORRELATIONS,S057,ANX,ATT,ANX-ATT,0.4,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,BI,ANX-BI,0.39,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,EE,ANX-EE,0.36,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,FC,ANX-FC,0.33,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,PE,ANX-PE,0.34,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,SE,ANX-SE,0.27,,direct,,,,582.0
R4,CORRELATIONS,S057,ANX,SI,ANX-SI,0.39,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,BI,ATT-BI,0.48,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,EE,ATT-EE,0.61,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,FC,ATT-FC,0.35,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,PE,ATT-PE,0.67,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,SE,ATT-SE,0.33,,direct,,,,582.0
R4,CORRELATIONS,S057,ATT,SI,ATT-SI,0.51,,direct,,,,582.0
R4,CORRELATIONS,S057,BI,EE,BI-EE,0.49,,direct,,,,582.0
R4,CORRELATIONS,S057,BI,FC,BI-FC,0.35,,direct,,,,582.0
R4,CORRELATIONS,S057,BI,PE,BI-PE,0.51,,direct,,,,582.0
R4,CORRELATIONS,S057,BI,SE,BI-SE,0.37,,direct,,,,582.0
R4,CORRELATIONS,S057,BI,SI,BI-SI,0.44,,direct,,,,582.0
R4,CORRELATIONS,S057,EE,FC,EE-FC,0.31,,direct,,,,582.0
R4,CORRELATIONS,S057,EE,PE,EE-PE,0.71,,direct,,,,582.0
R4,CORRELATIONS,S057,EE,SE,EE-SE,0.33,,direct,,,,582.0
R4,CORRELATIONS,S057,EE,SI,EE-SI,0.53,,direct,,,,582.0
R4,CORRELATIONS,S057,FC,PE,FC-PE,0.29,,direct,,,,582.0
R4,CORRELATIONS,S057,FC,SE,FC-SE,0.33,,direct,,,,582.0
R4,CORRELATIONS,S057,FC,SI,FC-SI,0.39,,direct,,,,582.0
R4,CORRELATIONS,S057,PE,SE,PE-SE,0.39,,direct,,,,582.0
R4,CORRELATIONS,S057,PE,SI,PE-SI,0.48,,direct,,,,582.0
R4,CORRELATIONS,S057,SE,SI,SE-SI,0.34,,direct,,,,582.0
R4,CORRELATIONS,S174,BI,EE,BI-EE,0.385,,direct,,,,1380.0
R4,CORRELATIONS,S174,BI,PE,BI-PE,0.303,,direct,,,,1380.0
R4,CORRELATIONS,S174,BI,TRU,BI-TRU,0.227,,direct,,,,1380.0
R4,CORRELATIONS,S174,BI,UB,BI-UB,0.204,,direct,,,,1380.0
R4,CORRELATIONS,S174,EE,PE,EE-PE,0.688,,direct,,,,1380.0
R4,CORRELATIONS,S174,EE,TRU,EE-TRU,0.471,,direct,,,,1380.0
R4,CORRELATIONS,S174,EE,UB,EE-UB,0.291,,direct,,,,1380.0
R4,CORRELATIONS,S174,PE,TRU,PE-TRU,0.542,,direct,,,,1380.0
R4,CORRELATIONS,S174,PE,UB,PE-UB,0.108,,direct,,,,1380.0
R4,CORRELATIONS,S174,TRU,UB,TRU-UB,0.243,,direct,,,,1380.0
R4,CORRELATIONS,S154,BI,EE,BI-EE,0.594,,direct,,,,108.0
R4,CORRELATIONS,S154,BI,PE,BI-PE,0.713,,direct,,,,108.0
R4,CORRELATIONS,S154,BI,TRU,BI-TRU,0.4,,direct,,,,108.0
R4,CORRELATIONS,S154,BI,UB,BI-UB,0.746,,direct,,,,108.0
R4,CORRELATIONS,S154,EE,PE,EE-PE,0.706,,direct,,,,108.0
R4,CORRELATIONS,S154,EE,TRU,EE-TRU,0.355,,direct,,,,108.0
R4,CORRELATIONS,S154,EE,UB,EE-UB,0.557,,direct,,,,108.0
R4,CORRELATIONS,S154,PE,TRU,PE-TRU,0.443,,direct,,,,108.0
R4,CORRELATIONS,S154,PE,UB,PE-UB,0.723,,direct,,,,108.0
R4,CORRELATIONS,S154,TRU,UB,TRU-UB,0.402,,direct,,,,108.0
R4,CORRELATIONS,S170,ATT,BI,ATT-BI,0.45,0.4,beta_converted,,,,90.0
R4,CORRELATIONS,S170,ATT,PE,ATT-PE,0.43,0.38,beta_converted,,,,90.0
R4,CORRELATIONS,S170,ATT,SI,ATT-SI,0.485,0.435,beta_converted,,,,90.0
R4,CORRELATIONS,S170,BI,PE,BI-PE,-0.101,-0.051,beta_converted,,,,90.0
R4,CORRELATIONS,S170,BI,SI,BI-SI,0.408,0.358,beta_converted,,,,90.0
R4,CORRELATIONS,S130,ANX,EE,ANX-EE,-0.52,,direct,,,,500.0
R4,CORRELATIONS,S130,ANX,FC,ANX-FC,-0.49,,direct,,,,500.0
R4,CORRELATIONS,S130,ANX,PE,ANX-PE,0.47,,direct,,Y,"Printed as +0.47*** in Table 2, but paper's Results §3.1 explicitly states ""technology anxiety is negatively correlated with other variables"". All other ANX correlations are negative (-0.50, -0.51, -0.52, -0.49). Likely a sign-typo in Table 2; actual value probably -0.47. Coded AS-PRINTED per coding rule; VERIFY with authors or recalculate before MASEM inclusion.",500.0
R4,CORRELATIONS,S130,ANX,UB,ANX-UB,-0.5,,direct,,,,500.0
R4,CORRELATIONS,S130,EE,FC,EE-FC,0.62,,direct,,,,500.0
R4,CORRELATIONS,S130,EE,PE,EE-PE,0.48,,direct,,,,500.0
R4,CORRELATIONS,S130,EE,UB,EE-UB,0.52,,direct,,,,500.0
R4,CORRELATIONS,S130,FC,PE,FC-PE,0.56,,direct,,,,500.0
R4,CORRELATIONS,S130,FC,UB,FC-UB,0.57,,direct,,,,500.0
R4,CORRELATIONS,S130,PE,UB,PE-UB,0.59,,direct,,,,500.0
R4,CORRELATIONS,S225,BI,EE,BI-EE,-0.057,-0.007,beta_converted,,,,302.0
R4,CORRELATIONS,S225,BI,FC,BI-FC,0.091,0.041,beta_converted,,,,302.0
R4,CORRELATIONS,S225,BI,PE,BI-PE,0.184,0.134,beta_converted,,,,302.0
R4,CORRELATIONS,S225,BI,SI,BI-SI,-0.076,-0.026,beta_converted,,,,302.0
R4,CORRELATIONS,S225,BI,TRU,BI-TRU,0.435,0.385,beta_converted,,,,302.0
R4,CORRELATIONS,S225,BI,UB,BI-UB,0.687,0.637,beta_converted,,,,302.0
R4,CORRELATIONS,S193,ATT,BI,ATT-BI,0.702,,direct,,,,186.0
R4,CORRELATIONS,S193,ATT,EE,ATT-EE,0.464,,direct,,,,186.0
R4,CORRELATIONS,S193,ATT,FC,ATT-FC,0.457,,direct,,,,186.0
R4,CORRELATIONS,S193,ATT,PE,ATT-PE,0.756,,direct,,,,186.0
R4,CORRELATIONS,S193,ATT,SI,ATT-SI,0.658,,direct,,,,186.0
R4,CORRELATIONS,S193,BI,EE,BI-EE,0.663,,direct,,,,186.0
R4,CORRELATIONS,S193,BI,FC,BI-FC,0.742,,direct,,,,186.0
R4,CORRELATIONS,S193,BI,PE,BI-PE,0.685,,direct,,,,186.0
R4,CORRELATIONS,S193,BI,SI,BI-SI,0.771,,direct,,,,186.0
R4,CORRELATIONS,S193,EE,FC,EE-FC,0.656,,direct,,,,186.0
R4,CORRELATIONS,S193,EE,PE,EE-PE,0.629,,direct,,,,186.0
R4,CORRELATIONS,S193,EE,SI,EE-SI,0.723,,direct,,,,186.0
R4,CORRELATIONS,S193,FC,PE,FC-PE,0.747,,direct,,,,186.0
R4,CORRELATIONS,S193,FC,SI,FC-SI,0.676,,direct,,,,186.0
R4,CORRELATIONS,S193,PE,SI,PE-SI,0.461,,direct,,,,186.0
R4,CORRELATIONS,S060,ATT,BI,ATT-BI,0.685,,direct,,,,415.0
R4,CORRELATIONS,S060,ATT,EE,ATT-EE,0.629,,direct,,,,415.0
R4,CORRELATIONS,S060,ATT,FC,ATT-FC,0.652,,direct,,,,415.0
R4,CORRELATIONS,S060,ATT,PE,ATT-PE,0.673,,direct,,,,415.0
R4,CORRELATIONS,S060,ATT,SI,ATT-SI,0.596,,direct,,,,415.0
R4,CORRELATIONS,S060,BI,EE,BI-EE,0.541,,direct,,,,415.0
R4,CORRELATIONS,S060,BI,FC,BI-FC,0.596,,direct,,,,415.0
R4,CORRELATIONS,S060,BI,PE,BI-PE,0.585,,direct,,,,415.0
R4,CORRELATIONS,S060,BI,SI,BI-SI,0.463,,direct,,,,415.0
R4,CORRELATIONS,S060,EE,FC,EE-FC,0.552,,direct,,,,415.0
R4,CORRELATIONS,S060,EE,PE,EE-PE,0.562,,direct,,,,415.0
R4,CORRELATIONS,S060,EE,SI,EE-SI,0.417,,direct,,,,415.0
R4,CORRELATIONS,S060,FC,PE,FC-PE,0.618,,direct,,,,415.0
R4,CORRELATIONS,S060,FC,SI,FC-SI,0.473,,direct,,,,415.0
R4,CORRELATIONS,S060,PE,SI,PE-SI,0.487,,direct,,,,415.0
R4,CORRELATIONS,S160,BI,PE,BI-PE,0.075,,direct,,,,351.0
R4,CORRELATIONS,S160,BI,SE,BI-SE,0.803,,direct,,,,351.0
R4,CORRELATIONS,S160,BI,UB,BI-UB,0.294,,direct,,,,351.0
R4,CORRELATIONS,S160,PE,SE,PE-SE,0.008,,direct,,,,351.0
R4,CORRELATIONS,S160,PE,UB,PE-UB,-0.014,,direct,,,,351.0
R4,CORRELATIONS,S160,SE,UB,SE-UB,0.229,,direct,,,,351.0
R4,CORRELATIONS,S141,BI,EE,BI-EE,0.494,,direct,,,,793.0
R4,CORRELATIONS,S141,BI,FC,BI-FC,0.456,,direct,,,,793.0
R4,CORRELATIONS,S141,BI,PE,BI-PE,0.735,,direct,,,,793.0
R4,CORRELATIONS,S141,BI,SI,BI-SI,0.558,,direct,,,,793.0
R4,CORRELATIONS,S141,EE,FC,EE-FC,0.76,,direct,,,,793.0
R4,CORRELATIONS,S141,EE,PE,EE-PE,0.75,,direct,,,,793.0
R4,CORRELATIONS,S141,EE,SI,EE-SI,0.38,,direct,,,,793.0
R4,CORRELATIONS,S141,FC,PE,FC-PE,0.61,,direct,,,,793.0
R4,CORRELATIONS,S141,FC,SI,FC-SI,0.36,,direct,,,,793.0
R4,CORRELATIONS,S141,PE,SI,PE-SI,0.58,,direct,,,,793.0
R4,CORRELATIONS,S043,BI,EE,BI-EE,0.669,,direct,,,,210.0
R4,CORRELATIONS,S043,BI,PE,BI-PE,0.688,,direct,,,,210.0
R4,CORRELATIONS,S043,BI,UB,BI-UB,0.534,,direct,,,,210.0
R4,CORRELATIONS,S043,EE,FC,EE-FC,0.407,,direct,,,,210.0
R4,CORRELATIONS,S043,EE,PE,EE-PE,0.65,,direct,,,,210.0
R4,CORRELATIONS,S043,EE,TRU,EE-TRU,0.634,,direct,,,,210.0
R4,CORRELATIONS,S213,BI,EE,BI-EE,0.141,,direct,,,,473.0
R4,CORRELATIONS,S213,BI,PE,BI-PE,0.087,,direct,,,,473.0
R4,CORRELATIONS,S213,EE,PE,EE-PE,0.082,,direct,,,,473.0
R4,CORRELATIONS,S127,ANX,BI,ANX-BI,-0.302,,direct,,,,265.0
R4,CORRELATIONS,S127,ANX,EE,ANX-EE,-0.351,,direct,,,,265.0
R4,CORRELATIONS,S127,ANX,PE,ANX-PE,-0.273,,direct,,,,265.0
R4,CORRELATIONS,S127,ANX,SE,ANX-SE,-0.319,,direct,,,,265.0
R4,CORRELATIONS,S127,ANX,SI,ANX-SI,-0.105,,direct,,,,265.0
R4,CORRELATIONS,S127,BI,EE,BI-EE,0.314,,direct,,,,265.0
R4,CORRELATIONS,S127,BI,PE,BI-PE,0.592,,direct,,,,265.0
R4,CORRELATIONS,S127,BI,SE,BI-SE,0.317,,direct,,,,265.0
R4,CORRELATIONS,S127,BI,SI,BI-SI,0.426,,direct,,,,265.0
