coder,sheet,study_id,construct_1,construct_2,pair,r_value,original_beta,r_source,source_location,flag,notes,sample_size
R3,(합의) CORRELATIONS,S110,BI,TRU,BI-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,BI,UB,BI-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,FC,EE-FC,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,PE,EE-PE,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,SE,EE-SE,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,SI,EE-SI,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,TRU,EE-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,EE,UB,EE-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,FC,PE,FC-PE,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,FC,SE,FC-SE,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,FC,SI,FC-SI,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,FC,TRU,FC-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,FC,UB,FC-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,PE,SE,PE-SE,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,PE,SI,PE-SI,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,PE,TRU,PE-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,PE,UB,PE-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,SE,SI,SE-SI,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,SE,TRU,SE-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,SE,UB,SE-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,SI,TRU,SI-TRU,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,SI,UB,SI-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S110,TRU,UB,TRU-UB,,,,,,,353.0
R3,(합의) CORRELATIONS,S147,ANX,ATT,ANX-ATT,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,BI,ANX-BI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,EE,ANX-EE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,FC,ANX-FC,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,PE,ANX-PE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,SE,ANX-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,SI,ANX-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,TRU,ANX-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ANX,UB,ANX-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,BI,ATT-BI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,EE,ATT-EE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,FC,ATT-FC,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,PE,ATT-PE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,SE,ATT-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,SI,ATT-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,TRU,ATT-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,ATT,UB,ATT-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,EE,BI-EE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,FC,BI-FC,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,PE,BI-PE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,SE,BI-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,SI,BI-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,TRU,BI-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,BI,UB,BI-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,FC,EE-FC,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,PE,EE-PE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,SE,EE-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,SI,EE-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,TRU,EE-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,EE,UB,EE-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,FC,PE,FC-PE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,FC,SE,FC-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,FC,SI,FC-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,FC,TRU,FC-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,FC,UB,FC-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,PE,SE,PE-SE,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,PE,SI,PE-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,PE,TRU,PE-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,PE,UB,PE-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,SE,SI,SE-SI,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,SE,TRU,SE-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,SE,UB,SE-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,SI,TRU,SI-TRU,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,SI,UB,SI-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S147,TRU,UB,TRU-UB,,,,,,,410.0
R3,(합의) CORRELATIONS,S016,ANX,ATT,ANX-ATT,0.338,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,BI,ANX-BI,0.325,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,EE,ANX-EE,0.358,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,FC,ANX-FC,0.372,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,PE,ANX-PE,0.399,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,SE,ANX-SE,-0.003,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,SI,ANX-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,TRU,ANX-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,ANX,UB,ANX-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,BI,ATT-BI,0.405,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,EE,ATT-EE,0.301,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,FC,ATT-FC,0.348,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,PE,ATT-PE,0.355,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,SE,ATT-SE,0.075,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,SI,ATT-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,TRU,ATT-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,ATT,UB,ATT-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,EE,BI-EE,0.311,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,FC,BI-FC,0.388,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,PE,BI-PE,0.357,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,SE,BI-SE,0.042,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,SI,BI-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,TRU,BI-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,BI,UB,BI-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,FC,EE-FC,0.338,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,PE,EE-PE,0.375,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,SE,EE-SE,0.037,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,SI,EE-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,TRU,EE-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,EE,UB,EE-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,FC,PE,FC-PE,0.405,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,FC,SE,FC-SE,-0.084,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,FC,SI,FC-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,FC,TRU,FC-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,FC,UB,FC-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,PE,SE,PE-SE,0.02,,direct,,,,382.0
R3,(합의) CORRELATIONS,S016,PE,SI,PE-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,PE,TRU,PE-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,PE,UB,PE-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,SE,SI,SE-SI,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,SE,TRU,SE-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,SE,UB,SE-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,SI,TRU,SI-TRU,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,SI,UB,SI-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S016,TRU,UB,TRU-UB,,,,,,,382.0
R3,(합의) CORRELATIONS,S097,ANX,ATT,ANX-ATT,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,BI,ANX-BI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,EE,ANX-EE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,FC,ANX-FC,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,PE,ANX-PE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,SE,ANX-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,SI,ANX-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,TRU,ANX-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ANX,UB,ANX-UB,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,BI,ATT-BI,0.94,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,EE,ATT-EE,0.88,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,FC,ATT-FC,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,PE,ATT-PE,0.87,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,SE,ATT-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,SI,ATT-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,TRU,ATT-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,ATT,UB,ATT-UB,0.9,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,EE,BI-EE,0.9,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,FC,BI-FC,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,PE,BI-PE,0.9,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,SE,BI-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,SI,BI-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,TRU,BI-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,BI,UB,BI-UB,0.93,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,FC,EE-FC,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,PE,EE-PE,0.86,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,SE,EE-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,SI,EE-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,TRU,EE-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,EE,UB,EE-UB,0.87,,,,,,210.0
R3,(합의) CORRELATIONS,S097,FC,PE,FC-PE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,FC,SE,FC-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,FC,SI,FC-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,FC,TRU,FC-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,FC,UB,FC-UB,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,PE,SE,PE-SE,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,PE,SI,PE-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,PE,TRU,PE-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,PE,UB,PE-UB,0.88,,,,,,210.0
R3,(합의) CORRELATIONS,S097,SE,SI,SE-SI,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,SE,TRU,SE-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,SE,UB,SE-UB,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,SI,TRU,SI-TRU,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,SI,UB,SI-UB,,,,,,,210.0
R3,(합의) CORRELATIONS,S097,TRU,UB,TRU-UB,,,,,,,210.0
R3,(합의) CORRELATIONS,S090,ANX,ATT,ANX-ATT,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,BI,ANX-BI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,EE,ANX-EE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,FC,ANX-FC,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,PE,ANX-PE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,SE,ANX-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,SI,ANX-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,TRU,ANX-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ANX,UB,ANX-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,BI,ATT-BI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,EE,ATT-EE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,FC,ATT-FC,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,PE,ATT-PE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,SE,ATT-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,SI,ATT-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,TRU,ATT-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,ATT,UB,ATT-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,EE,BI-EE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,FC,BI-FC,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,PE,BI-PE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,SE,BI-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,SI,BI-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,TRU,BI-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,BI,UB,BI-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,FC,EE-FC,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,PE,EE-PE,0.46,,direct,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,SE,EE-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,SI,EE-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,TRU,EE-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,EE,UB,EE-UB,0.47,,direct,,,,681.0
R3,(합의) CORRELATIONS,S090,FC,PE,FC-PE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,FC,SE,FC-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,FC,SI,FC-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,FC,TRU,FC-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,FC,UB,FC-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,PE,SE,PE-SE,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,PE,SI,PE-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,PE,TRU,PE-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,PE,UB,PE-UB,0.74,,direct,,,,681.0
R3,(합의) CORRELATIONS,S090,SE,SI,SE-SI,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,SE,TRU,SE-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,SE,UB,SE-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,SI,TRU,SI-TRU,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,SI,UB,SI-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S090,TRU,UB,TRU-UB,,,,,,,681.0
R3,(합의) CORRELATIONS,S176,ANX,ATT,ANX-ATT,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,BI,ANX-BI,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,EE,ANX-EE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,FC,ANX-FC,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,PE,ANX-PE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,SE,ANX-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,SI,ANX-SI,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,TRU,ANX-TRU,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ANX,UB,ANX-UB,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,BI,ATT-BI,0.68,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,EE,ATT-EE,0.18,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,FC,ATT-FC,0.41,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,PE,ATT-PE,0.12,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,SE,ATT-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,SI,ATT-SI,0.05,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,TRU,ATT-TRU,0.23,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,ATT,UB,ATT-UB,0.47,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,EE,BI-EE,0.23,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,FC,BI-FC,0.53,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,PE,BI-PE,0.05,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,SE,BI-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,SI,BI-SI,0.09,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,TRU,BI-TRU,0.57,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,BI,UB,BI-UB,0.63,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,FC,EE-FC,0.24,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,PE,EE-PE,0.15,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,SE,EE-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,SI,EE-SI,0.02,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,TRU,EE-TRU,0.31,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,EE,UB,EE-UB,0.25,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,FC,PE,FC-PE,0.39,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,FC,SE,FC-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,FC,SI,FC-SI,0.32,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,FC,TRU,FC-TRU,0.55,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,FC,UB,FC-UB,0.71,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,PE,SE,PE-SE,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,PE,SI,PE-SI,0.75,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,PE,TRU,PE-TRU,0.25,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,PE,UB,PE-UB,0.47,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,SE,SI,SE-SI,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,SE,TRU,SE-TRU,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,SE,UB,SE-UB,,,,,,,1214.0
R3,(합의) CORRELATIONS,S176,SI,TRU,SI-TRU,0.32,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,SI,UB,SI-UB,0.37,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S176,TRU,UB,TRU-UB,0.67,,direct,,,,1214.0
R3,(합의) CORRELATIONS,S047,ANX,ATT,ANX-ATT,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,BI,ANX-BI,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,EE,ANX-EE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,FC,ANX-FC,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,PE,ANX-PE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,SE,ANX-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,SI,ANX-SI,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,TRU,ANX-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ANX,UB,ANX-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,BI,ATT-BI,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,EE,ATT-EE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,FC,ATT-FC,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,PE,ATT-PE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,SE,ATT-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,SI,ATT-SI,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,TRU,ATT-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,ATT,UB,ATT-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,EE,BI-EE,0.448,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,FC,BI-FC,0.308,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,PE,BI-PE,0.524,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,SE,BI-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,SI,BI-SI,0.534,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,TRU,BI-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,BI,UB,BI-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,FC,EE-FC,0.304,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,PE,EE-PE,0.573,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,SE,EE-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,SI,EE-SI,0.506,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,TRU,EE-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,EE,UB,EE-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,FC,PE,FC-PE,0.325,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,FC,SE,FC-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,FC,SI,FC-SI,0.488,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,FC,TRU,FC-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,FC,UB,FC-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,PE,SE,PE-SE,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,PE,SI,PE-SI,0.639,,direct,,,,359.0
R3,(합의) CORRELATIONS,S047,PE,TRU,PE-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,PE,UB,PE-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,SE,SI,SE-SI,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,SE,TRU,SE-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,SE,UB,SE-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,SI,TRU,SI-TRU,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,SI,UB,SI-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S047,TRU,UB,TRU-UB,,,,,,,359.0
R3,(합의) CORRELATIONS,S072,ANX,ATT,ANX-ATT,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,BI,ANX-BI,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,EE,ANX-EE,1.0,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,FC,ANX-FC,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,PE,ANX-PE,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,SE,ANX-SE,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,SI,ANX-SI,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,TRU,ANX-TRU,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ANX,UB,ANX-UB,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,BI,ATT-BI,0.47,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,EE,ATT-EE,0.318,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,FC,ATT-FC,0.38,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,PE,ATT-PE,0.31,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,SE,ATT-SE,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,SI,ATT-SI,0.46,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,TRU,ATT-TRU,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,ATT,UB,ATT-UB,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,EE,BI-EE,0.664,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,FC,BI-FC,0.666,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,PE,BI-PE,0.636,,,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,SE,BI-SE,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,SI,BI-SI,0.696,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,TRU,BI-TRU,,,,,,,500.0
R3,(합의) CORRELATIONS,S072,BI,UB,BI-UB,0.646,,,,,,500.0
R3,(합의) CORRELATIONS,S072,EE,FC,EE-FC,0.68,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,EE,PE,EE-PE,0.706,,direct,,,,500.0
R3,(합의) CORRELATIONS,S072,EE,SE,EE-SE,,,,,,,500.0
