study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location,source_packet_exists,pdf_exists,pdf_path,value_found_in_source_packet_text,value_found_in_pdf_text,flag,notes
S176,BI-SI,BI,SI,0.09,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,BI-TRU,BI,TRU,0.57,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,BI-UB,BI,UB,0.63,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,EE-PE,EE,PE,0.15,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,EE-SI,EE,SI,0.02,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,EE-TRU,EE,TRU,0.31,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,EE-UB,EE,UB,0.25,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,PE-SI,PE,SI,0.75,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,PE-TRU,PE,TRU,0.25,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,PE-UB,PE,UB,0.47,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,SI-TRU,SI,TRU,0.32,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,SI-UB,SI,UB,0.37,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S176,TRU-UB,TRU,UB,0.67,1214.0,latest_human_R4_CORRELATIONS,,True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,True,True,,
S223,BI-EE,BI,EE,0.808,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,BI-PE,BI,PE,0.818,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,BI-SI,BI,SI,0.703,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,BI-TRU,BI,TRU,0.732,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,BI-UB,BI,UB,0.799,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,EE-PE,EE,PE,0.732,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,EE-SI,EE,SI,0.579,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,EE-TRU,EE,TRU,0.666,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,EE-UB,EE,UB,0.66,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,PE-SI,PE,SI,0.607,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,PE-TRU,PE,TRU,0.678,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,PE-UB,PE,UB,0.707,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,SI-TRU,SI,TRU,0.668,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,SI-UB,SI,UB,0.748,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
S223,TRU-UB,TRU,UB,0.688,300.0,latest_human_R1_CORRELATIONS,"Table 4 (Fornell-Larcker), p.8082",True,True,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,True,True,,
