relpath,status,classification,academic_size,onedrive_size,academic_sha256,onedrive_sha256,recommendation
.DS_Store,same_relative_path_different_content,runtime_or_session_state,12292,8196,7bbc226046239bb670b398ea9a68c81c9e3f32499a765e770fa98933f1507b7d,0f48f135a1f877595081b8ddeeebdc69b8276655bf3cc5851563583ceb0574f7,preserve old OneDrive version in archive snapshot; canonical Academic version wins for mirror unless researcher reopens
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R2/AI_Adoption_MASEM_Coding_v3_R2_Phase0_1_2_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,279652,,0de285f159e6e4f2fc8ac03eeab9c1f508ca369283b37a0a05ed9537a080ec82,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R3/AI_Adoption_MASEM_Coding_v3_R3_Phase0_1_2_latest_consensus_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,459386,,896c62f7d815c395a2879a6c1399a4c6ec95048db337f1c5f238612e3e317200,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R4/AI_Adoption_MASEM_Coding_v3_R4_Phase0_1_2_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,224395,,b11006e738b5d145abb22d255a733ab285141925099980fcd2a95b0f232201c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/phase2_return_manifest_20260525.csv,academic_only,runtime_or_session_state,3498,,8dad9286cd91cf26080ea22764575cbd9f7f224db583bd4dc260f47bfcd08653,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_20260425_received_20260525.xlsx,academic_only,runtime_or_session_state,326751,,90350a0bd936927268bd50230244e732ab5aaf2af493ff6c6847c3e2b8fb1dad,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_completed_rows2_118_20260523_raw_20260525.xlsx,academic_only,runtime_or_session_state,308713,,49df053245be184dcf57695a6565e55e65b0acb6ac35f4c703abd75770f2618a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R2/AI_Adoption_MASEM_Coding_v3_R2_Phase0_1_2_20260425_received_20260525.xlsx,academic_only,runtime_or_session_state,272184,,5e496ea14c64e96a964d2c9685716cba7e98c77ee89be71c1c2e324e62bbd588,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R3/AI_Adoption_MASEM_Coding_v3_R3_Phase0_1_2_20260425_latest_received_20260525.xlsx,academic_only,runtime_or_session_state,461430,,239216cee65dacff052a67a29400b6d88ba81568577601a9a5a81ddf1d4bc1e6,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R4/AI_Adoption_MASEM_Coding_v3_R4_Phase0_1_2_20260425_v2_received_20260525.xlsx,academic_only,runtime_or_session_state,250869,,99388959ac3a7f9ef0505a1eacf50603d1065372c32006789e8c9144f3858e90,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/RATER_COMPARISON_PLAYBOOK.md,academic_only,runtime_or_session_state,10224,,565ed0164bf10277b7e5ac87d8d622412ff131e1c23812c6f7bf9e2926ac47cc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/README.md,academic_only,runtime_or_session_state,893,,ffacb9c1898276dcd20909d2583dce6e4f789f717a2ae9f77f838f19660e18af,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/README.md,academic_only,runtime_or_session_state,1387,,36252e162e0805244f9b971ebb2823af82c75fa3071e33e61819069cc7c3f308,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv,academic_only,runtime_or_session_state,2167120,,208d20c21912609f6b64d94e4b1e7580a7702c456e8fdd2b019716eef1bdc8e1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coding_manifest_20260525.csv,academic_only,runtime_or_session_state,1464,,d66801347c8d5a731fcf7e3e4342b503339b79670207d041a988249073227290,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_correlation_review_queue_20260525.csv,academic_only,runtime_or_session_state,44368,,0681c1de6b94413cdad71804fd0dde1ec178f8b91d35f2fd9a66fb523160df5f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_pairwise_disagreement_long_20260525.csv,academic_only,runtime_or_session_state,713721,,07de141072639ba69b239754032002b87df4509a8fee9a4105e9edacf929a048,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_pairwise_disagreement_summary_20260525.csv,academic_only,runtime_or_session_state,599,,979addf35cde0f3629edd6880abd14b54a682c09729db78b0a46a2cfb5cf6df0,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_study_review_queue_20260525.csv,academic_only,runtime_or_session_state,54938,,f3f2e8d5a96238840f5295c9d041b65fa8d3730af377bd15ca32835958bedf5f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,academic_only,runtime_or_session_state,1034773,,a285d8ea837deb31fa65e323ebf30447579c393901c365c8e050f8a12f48f10b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase1/README.md,academic_only,runtime_or_session_state,4387,,11fa963730836c71c95b308df4aaa63d6f359a3f7070cb852779e54a8115ec06,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase2/README.md,academic_only,runtime_or_session_state,522,,1d9029fb2103adf523b36a0f3c734495b3e8015a637c224db63e567260a73f3b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_pairwise_disagreement_long_20260525.csv,academic_only,runtime_or_session_state,56007,,613cf40a469e1688029ca3fd06f792657bf2e8a8f9086e90f45cc14de936c4c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_pairwise_disagreement_summary_20260525.csv,academic_only,runtime_or_session_state,139,,856e601de1ebf78387a6a03b2f16b0585bcd3e3fc5bab66dd88620418b8fb0ab,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_study_review_queue_20260525.csv,academic_only,runtime_or_session_state,18823,,9d94cb7950fbcf087be01486fd039f35b83ce79b6ada5cc04e5a8852bed1d878,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/README.md,academic_only,runtime_or_session_state,853,,c2c4113e4765277453beaa58e9c36cbdfb8359f1dfac002aae8b5552a24a5c04,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/meeting_packets/Paper_B_P0_P3_Adjudication_Meeting_Packet_20260529.md,academic_only,runtime_or_session_state,7568,,93dd7b4a585c7b46f7aa848bf6bbb141a1aceeda2b833ff6e2145646101d232e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase1/README.md,academic_only,runtime_or_session_state,888,,5eadbb05661f92fa0327311459355c1d7039dcc4b2761c9dd6039b952e04bd79,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,academic_only,runtime_or_session_state,4872,,df3a8aa2190b8e28d2f22bba6f26fd26b6f9e311671ac92ab78a8b0372f46a34,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md,academic_only,runtime_or_session_state,7459,,65c4e26234951d11aaf36171c83e459af14915576073054cfecb3681727024c8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/decision_log_20260608.md,academic_only,runtime_or_session_state,11219,,c7b2089ccaa6a12b488cd793cfed9a0068620b7b427e40d7df5ae15236a9559a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/phase2_exclusion_source_check_20260525.md,academic_only,runtime_or_session_state,6781,,f03a55a19f30fad22ef9ab7841aa87a8ab93dc91ea52e0b901c02238970b76d9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/phase2_source_adjudication_evidence_split_20260529.md,academic_only,runtime_or_session_state,18412,,4eb97b7d58b9b21c41099bb6ebbdfaf8b5c203881e4c7ccbdcdb19b10afe954a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/phase2_source_check_candidates_20260525.csv,academic_only,runtime_or_session_state,5241,,2bfa6522ac1a95dbdd3bd3fd82f06d62ac45acf66615636f5ead9ae20211f6da,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/s021_primary_model_row_set_20260608.md,academic_only,runtime_or_session_state,3923,,1021dcfd8d512a3bae3930d483e1d36d451b7698b02f3cdffc6d9522dd657a2a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/s121_figure2_row_set_20260608.md,academic_only,runtime_or_session_state,6210,,bf6226987af5456f6436f1c4edebd99886220c84fee27783dd21d3a3ad0a8d65,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/source_adjudication_decisions_20260605.csv,academic_only,runtime_or_session_state,4247,,03b6506dbbef8631665d1d7ed8c9c2d7876c50dfda1e5c8cdfc8bb9c4a80d535,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/source_freeze_audit_inventory_20260605.json,academic_only,runtime_or_session_state,113445,,b78876bd30982ce8a242920510477b4d7d493c929567f331eacf4245c77c3410,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/03_source_document_adjudication/phase2/source_pdf_evidence_snippets_20260605.json,academic_only,runtime_or_session_state,103106,,e193cb1a675988e05c400d10993eff5b5753761fb3e4e92a466e7cfdf907802e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/CHECKSUMS_FULL_CORPUS_FREEZE_20260609.csv,academic_only,runtime_or_session_state,1860,,b7e8edf491b1020f217fd5a40425f43096a29db20ddd59b076ac73add885cacd,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/CHECKSUMS_TIERED_FREEZE_20260605.csv,academic_only,runtime_or_session_state,4272,,16c9a5316745ee9a331959fed1ddbb62714124c993eda20c4be6c393461c85c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/README.md,academic_only,runtime_or_session_state,2931,,c9ea3d9412a4979c3ee836583e59f1d4d7a0e4855cccb7def05cbc491dc002ff,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_freeze_gap_map_20260608.csv,academic_only,runtime_or_session_state,286107,,4dadce9835d54f7e125df81a378fb1c823d92c62a2ab753b54843d5a36f6a993,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_freeze_gap_map_summary_20260608.md,academic_only,runtime_or_session_state,11999,,0914dccd19b9ae4298f7d52009ce369c09e09194a8e35f9b06c389de9c9ecded,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_freeze_inventory_20260608.md,academic_only,runtime_or_session_state,6456,,8086f4bb9b7842e00b2d9d2b6246556fd7fc744e4ba5f074fb3c6120bfb1b689,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,academic_only,runtime_or_session_state,47064,,b3088d864210cb63f61e607511f679a6b0857fdc129196cf13ed7edacb72e2df,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_plan_20260608.csv,academic_only,runtime_or_session_state,41166,,c1a29c0bc3b2d0d52cd7965785ce764fba31c539f5eb44ac88ab3827b2d1f948,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_plan_summary_20260608.md,academic_only,runtime_or_session_state,545,,aaf18604595a9546bf8ffac69c0c16766b46d20f43e9023e8e6b11b42c1e7abe,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_summary_20260609.md,academic_only,runtime_or_session_state,2195,,f0678c75636761224bff187c08db3d96820248a617ffb23094ed99f07e3dce6b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_manual_blocker_audit_20260608.csv,academic_only,runtime_or_session_state,4626,,b2a25cb1e2b73cd41def8b89c443376ac131536ebcd26f90f6ab7a59f8a2550d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_manual_blocker_reference_draft_20260608.csv,academic_only,runtime_or_session_state,38118,,556bb1c291bac8cddf32941dcdd06c9f0b3fcf117536ea64563e99d6188eae65,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_manual_blocker_resolved_register_20260608.csv,academic_only,runtime_or_session_state,1799,,7d072e1d1119ad294484ba8443c1dcfef950c1dc07c4079fc974f0208fcb4b5d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_manual_blocker_status_20260608.csv,academic_only,runtime_or_session_state,3348,,9145ad6b0a10caa5c946e63b8231b28db188dc25ff8eea4c497245c254b6ee79,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_manual_blocker_summary_20260608.md,academic_only,runtime_or_session_state,1751,,7930fa861c71bee37d3e1d17025e1e7f608915190aed8c787bef1e1be0817dab,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_ralph_checkpoint_20260608.md,academic_only,runtime_or_session_state,3325,,8348b9bf94c05d441eafe92d1228a764e8d58d1b6195ef0686acf3c561dbcd2c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_application_qa_findings_20260609.csv,academic_only,runtime_or_session_state,3052,,75c5b12437a5ed886aa3108d2d7dd940e4a907646e4273706a6c898b880bd40e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_application_qa_summary_20260609.md,academic_only,runtime_or_session_state,5360,,0923c50059836493d7c45b0b2a15e3cb93c9971f88b65ab5b606894ea9c94041,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_application_rows_draft_20260609.csv,academic_only,runtime_or_session_state,1150199,,fb661ccad9a3a0d63a3f6bdb2868bed0fff009693e49097e5e10ed1f8e15b26d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_application_study_status_20260609.csv,academic_only,runtime_or_session_state,169625,,272d659861571ec05c7f8e57239f20ddbf95f5ec5925861a524f1ee84d46133c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_freeze_authorization_20260609.md,academic_only,runtime_or_session_state,5093,,a7ab500b179650738259b9916020daca26b2cc2d03d874278a650ada07d1c792,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_freeze_caveat_register_20260609.csv,academic_only,runtime_or_session_state,3362,,e4f40ee7d64e1e1d35b90f0d5c1ecebf46be8ec309e3c96169bc2417d993c58a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,academic_only,runtime_or_session_state,1526659,,25a27991d41d64d8755951359939e622bb8dac603d947d29eca5f2cfc8327776,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_study_status_frozen_20260609.csv,academic_only,runtime_or_session_state,226962,,6300936f0443b8e00a1d5b203f5efc7dcc137e883274b8024ba4fcddff5de6b9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_adjudication_triage_20260608.csv,academic_only,runtime_or_session_state,47523,,8881e2539f1d07ba661f3f63c33f7e021af851374aae29d42e374e877b9251ce,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch1_reference_draft_20260608.csv,academic_only,runtime_or_session_state,73750,,6b5564798b63ee817cc804e0ba0c8d85220ae8225003262f202c33fb45bf4649,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch1_source_audit_20260608.csv,academic_only,runtime_or_session_state,6462,,c46e2d27c13bdeb6a04b1594e1208323103942807e2ac69f51abc111f3d8c333,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch1_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3991,,851670e3d8951e838a802212afcfd894e930f2b7e73edbb24062fd3da45b730e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch2_reference_draft_20260608.csv,academic_only,runtime_or_session_state,88621,,a449b5cb8a68f09b0e070e2fb73372550f573ffe8a83f9c10a5cf99caff05d4c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch2_source_audit_20260608.csv,academic_only,runtime_or_session_state,14596,,e4861a181378ccba2567268f1b363db499f2aa14ded73c34c8c1409b83997b44,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch2_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,8249,,d2ba7e326dd2434f7b1697c6a837ac4c9b0e86d3acc96c3fc086097f093fa521,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch3_reference_draft_20260608.csv,academic_only,runtime_or_session_state,69192,,8a33d7fbfedb9fd2d87ccb5a0a53df04c1dc673a5750a72b9d8fff8b70e1808f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch3_source_audit_20260608.csv,academic_only,runtime_or_session_state,10633,,43395fc36511d80e862d4b3b7f90a294b6fa2be07879a56a59d885b0f251d623,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch3_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,6608,,5a406f76167ca002d665f9c1be461183ada07a635b8702223ad106850d67f42a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch45_execution_manifest_20260608.csv,academic_only,runtime_or_session_state,35472,,30bee792fdbc7e9a23904fab153cc5e4ddad42638b8d34b36d4ff5c1d5f0b4d8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
