run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00101,S172,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S172 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: partial / discriminant-validity concern | Source/evidence note: PDF concerns artificial intelligence adoption in higher education; source supports student and educator stakeholder framing but has discriminant-validity concerns. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S172 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=51; row=6 | Source evidence: PDF concerns artificial intelligence adoption in higher education; source supports student and educator stakeholder framing but has discriminant-validity concerns. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=51; row=6,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,Evidence describes matrix-completeness adjudication considerations but does not provide a concrete metadata value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00144,S148,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,"Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-PE | Human consensus value: r=0.48; source=direct/heatmap; sig=NR | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths.","Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=59; row=4 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. | Notes: Use as source-reported correlation/heatmap value; source significance is not reported in the table.",,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,The redacted input identifies ATT-PE as a correlation/heatmap value but does not provide the numeric value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00145,S148,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,"Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-UB | Human consensus value: r=0.66; source=direct/heatmap; sig=NR | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths.","Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=59; row=5 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. | Notes: Use as source-reported correlation/heatmap value; source significance is not reported in the table.",,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,The redacted input identifies BI-UB as a correlation/heatmap value but does not provide the numeric value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00146,S148,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,"Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Human consensus value: r=0.58; source=direct/heatmap; sig=NR | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths.","Study: S148 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=59; row=6 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. | Notes: Use as source-reported correlation/heatmap value; source significance is not reported in the table.",,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,The redacted input identifies EE-PE as a correlation/heatmap value but does not provide the numeric value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00147,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. publication type: journal article; standardized code is journal,Study: S122 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=2 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=60; row=2,publication type: journal article; standardized code is journal,1,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00148,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. single-wave survey/cross-sectional design; use standardized underscore code,Study: S122 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=3 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=60; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.95,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00149,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Human consensus value: TAM; UTAUT2 | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source explicitly calls the framework extended TAM-UTAUT2,Study: S122 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=4 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source explicitly calls the framework extended TAM-UTAUT2 | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,extended TAM-UTAUT2,extended TAM-UTAUT2,table=60; row=4,source explicitly calls the framework extended TAM-UTAUT2,1,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00150,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: undergraduate | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. Chinese college-student sample is treated as undergraduate for this codebook unless graduate participation is separately reported,Study: S122 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=5 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. Chinese college-student sample is treated as undergraduate for this codebook unless graduate participation is separately reported | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,undergraduate,undergraduate,table=60; row=5,Chinese college-student sample is treated as undergraduate for this codebook unless graduate participation is separately reported,0.95,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00151,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=6 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,lower-triangular correlation matrix,lower_triangular,table=60; row=6,PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix,0.82,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,Matrix completeness inferred from the stated lower-triangular matrix type.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00152,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S122 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=7 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,The provided evidence describes what the flag reflects but does not provide the flag value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00153,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. publication type: journal article; standardized code is journal,Study: S034 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=2 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=61; row=2,publication type: journal article; standardized code is journal,0.99,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00154,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. single-wave survey/cross-sectional design; use standardized underscore code,Study: S034 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=3 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=61; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.97,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00155,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Human consensus value: TAM; HISAM; TRI | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source frames the model with TAM/HISAM/TRI constructs,Study: S034 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=4 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source frames the model with TAM/HISAM/TRI constructs | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,TAM/HISAM/TRI,TAM/HISAM/TRI,table=61; row=4,source frames the model with TAM/HISAM/TRI constructs,0.95,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00156,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI tools for academic writing | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source title and text specify AI tools for academic writing,Study: S034 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=5 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source title and text specify AI tools for academic writing | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,AI tools for academic writing,AI tools for academic writing,table=61; row=5,source title and text specify AI tools for academic writing,0.9,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,No more specific tool name is provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00157,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S034 | Task family: metadata_extraction | Field/construct pair: Statistic count | Human consensus value: 3 | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source supports BI-EE, BI-PE, and EE-PE values in Fig. 2/discussion","Study: S034 | Task family: metadata_extraction | Field/construct pair: Statistic count | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=6 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source supports BI-EE, BI-PE, and EE-PE values in Fig. 2/discussion | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",3,3,table=61; row=6,"source supports BI-EE, BI-PE, and EE-PE values",0.98,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00158,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / heatmap | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S034 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=7 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,correlation heatmap,complete,table=61; row=7,PDF Fig. 2 reports a correlation heatmap,0.72,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,Completeness inferred from source type as a correlation heatmap.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00159,S034,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S034 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S034 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=61; row=8 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,The provided evidence describes what the flag reflects but does not provide the flag value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00160,S034,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Human consensus value: r=0.62; source=direct/heatmap; sig=p<.01 | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness.,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=62; row=2 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. | Notes: Use as source-reported correlation from Fig. 2/discussion.,r=.62,0.62,table=62; row=2,discussion reports r=.62 and r=.65 for ease/usefulness with intention,0.83,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,BI-EE mapped to ease with intention based on the order ease/usefulness.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00161,S034,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Human consensus value: r=0.65; source=direct/heatmap; sig=p<.01 | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness.,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=62; row=3 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. | Notes: Use as source-reported correlation from Fig. 2/discussion.,r=.65; source-reported correlation,0.65,table=62; row=3,discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness,medium,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,BI-PE mapped to usefulness with intention based on the provided construct pair and evidence.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00162,S034,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Human consensus value: r=0.68; source=direct/heatmap; sig=NR | Source/evidence note: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness.,Study: S034 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=62; row=4 | Source evidence: PDF Fig. 2 reports a correlation heatmap; discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness. | Notes: Use as source-reported heatmap correlation; no significance reported.,r=.68; source-reported heatmap correlation,0.68,table=62; row=4,discussion reports r=.62 and r=.65 for ease/usefulness with intention and r=.68 between ease/usefulness,high,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,EE-PE mapped to ease/usefulness correlation from the provided evidence.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00163,,statistic_type_policy_decision,statistic_type_policy_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Human consensus value: 제외된 R1과 R4의 논문들을 체크하고 일치하는 지 확인해서 일치하지 않는 논문들만 보고하도록 리포트할 예정. 거기서 제외한 논문들이 다르면 그것을 식별해야 함. | Source/evidence note: 두 번째 문제는 exclusion rationale의 불일치이다. R1은 S108과 S132에 exclusion rationale이 있으나 S224는 통계행이 없으면서 exclusion log가 없다. R4는 S132에 통계행이 없지만 Phase 2 exclusion log가 없다. 이 항목들은 correlation-level 비교보다 먼저 inclusion/exclusion 판정부터 정리해야 한다.,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=0 | Source evidence: 두 번째 문제는 exclusion rationale의 불일치이다. R1은 S108과 S132에 exclusion rationale이 있으나 S224는 통계행이 없으면서 exclusion log가 없다. R4는 S132에 통계행이 없지만 Phase 2 exclusion log가 없다. 이 항목들은 correlation-level 비교보다 먼저 inclusion/exclusion 판정부터 정리해야 한다. | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,"{'decision_label': 'resolve_inclusion_exclusion_before_correlation_review', 'structured_comment_type': 'exclusion_rationale_inconsistency'}",resolve_inclusion_exclusion_before_correlation_review,comment_id=0,exclusion rationale의 불일치이다,high,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,Comment states exclusion rationale/log inconsistencies should be resolved before correlation-level comparison.
