run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00151,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=6 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,lower-triangular correlation matrix,lower_triangular,table=60; row=6,PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00218,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank_or_no_reported_value,source_sheet_row=4,,1,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Input notes identify this as blank_or_no_reported_statistic_consensus.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00219,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank_or_no_reported_value,source_sheet_row=5,,1,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Input notes identify this as blank_or_no_reported_statistic_consensus.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00220,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=6 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank_or_no_reported_value,source_sheet_row=6,,1,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Input notes identify this as blank_or_no_reported_statistic_consensus.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00221,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00222,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=8 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=8,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00223,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=9 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=9,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00224,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=10 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=10,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00225,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=11 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=11,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00226,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=12 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=12,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00227,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=13 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=13,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00228,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=14 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=14,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00229,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=15 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=15,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00230,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=16 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=16,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence is blank.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00231,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=17 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=17,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00232,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=18 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=18,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00233,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=19 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=19,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00234,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=20 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=20,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00235,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=21 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=21,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00236,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=22 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=22,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00237,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=23 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=23,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00238,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=24 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=24,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00239,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=25 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=25,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00240,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=26 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=26,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00241,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=27 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=27,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00242,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=28 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=28,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00243,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=29 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=29,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00244,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=30 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=30,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00245,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=31 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=31,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00247,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=33 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=33,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00249,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=35 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=35,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00250,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=36 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=36,,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
