run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=36; row=2,PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Source evidence identifies the location and type of statistic but does not provide the numeric value.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00107,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S134 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. publication type: journal article; standardized code is journal,Study: S134 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=2 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=53; row=2,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. publication type: journal article; standardized code is journal,1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00108,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S134 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. single-wave survey/cross-sectional design; use standardized underscore code,Study: S134 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=3 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=53; row=3,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. single-wave survey/cross-sectional design; use standardized underscore code,1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00109,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S134 | Task family: metadata_extraction | Field/construct pair: Sample size | Human consensus value: 506 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. PDF reports 568 responses, 62 excluded, final sample N=506","Study: S134 | Task family: metadata_extraction | Field/construct pair: Sample size | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=4 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. PDF reports 568 responses, 62 excluded, final sample N=506 | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",506,506,table=53; row=4,"PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. PDF reports 568 responses, 62 excluded, final sample N=506",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00110,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S134 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: vocational / upper secondary | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source sample is upper secondary and vocational school students; not undergraduate,Study: S134 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=5 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source sample is upper secondary and vocational school students; not undergraduate | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,upper secondary and vocational school students,upper secondary and vocational school students,table=53; row=5,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source sample is upper secondary and vocational school students; not undergraduate,1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00111,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S134 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: path_only | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S134 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=6 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=53; row=6,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00112,S134,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S134 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S134 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=53; row=7 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=53; row=7,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00113,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.045; source=beta; beta=0.045; p=.255; sig=ns | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=2 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=2,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00114,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Human consensus value: r=0.024; source=beta; beta=0.024; p=.510; sig=ns | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=3 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=3,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00115,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Human consensus value: r=0.388; source=beta; beta=0.388; p=.001 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=4 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=4,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00116,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Human consensus value: r=0.029; source=beta; beta=0.029; p=.374; sig=ns | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=5 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=5,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00117,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Human consensus value: r=0.390; source=beta; beta=0.390; p=.001 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=6 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=6,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00118,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: FC-UB | Human consensus value: r=0.118; source=beta; beta=0.118; p=.002 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=7 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=7,PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00119,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. publication type: journal article; standardized code is journal","Study: S082 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=2 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal article,journal,table=55; row=2,"PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. publication type: journal article; standardized code is journal",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00120,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. single-wave survey/cross-sectional design; use standardized underscore code","Study: S082 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=3 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",single-wave survey/cross-sectional design,cross_sectional,table=55; row=3,"PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. single-wave survey/cross-sectional design; use standardized underscore code",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00121,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: graduate | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. sample is overwhelmingly Master’s/Doctoral despite a small undergraduate group","Study: S082 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=4 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. sample is overwhelmingly Master’s/Doctoral despite a small undergraduate group | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",Master's/Doctoral,Master's/Doctoral,table=55; row=4,"PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. sample is overwhelmingly Master’s/Doctoral despite a small undergraduate group",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00122,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S082 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=5 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=55; row=5,"PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze",1.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00123,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. publication type: journal article; standardized code is journal","Study: S182 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=2 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal article,journal,table=56; row=2,"PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. publication type: journal article; standardized code is journal",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00124,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. single-wave survey/cross-sectional design; use standardized underscore code","Study: S182 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=3 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",single-wave survey/cross-sectional design,cross_sectional,table=56; row=3,"PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. single-wave survey/cross-sectional design; use standardized underscore code",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
paper2_gemini3flash_full_allfamilies_0000_0249_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:23:18Z,0,,P2-TASK-00125,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: mixed | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source includes undergraduate and graduate students","Study: S182 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=4 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source includes undergraduate and graduate students | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",undergraduate and graduate students,undergraduate and graduate students,table=56; row=4,"PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source includes undergraduate and graduate students",1.0,False,,not_persisted_batch,locked,2026-06-07T01:23:18Z,gemini_cli_noninteractive_batch,Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.
