record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_12801,ChatGPT in higher education: factors influencing ChatGPT user satisfaction and continued use intention,2024,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests relevance to AI in education and adoption constructs, but the abstract is missing, preventing verification of methodology, publication details, and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05359,"Data, machine learning, and human domain experts: None is better than their collaboration",2022,PsycINFO,uncertain,uncertain,0.0,0.1,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",The title does not provide sufficient information regarding an educational context (E3) or the measurement of AI adoption/acceptance constructs (E4).,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12806,Attitudes of faculty members in Palestinian universities toward employing artificial intelligence applications in higher education: opportunities and challenges,2024,WoS; Scopus,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a quantitative study on faculty attitudes toward AI adoption in higher education, but the abstract is missing, preventing confirmation of usable effect sizes and publication year within the specified range.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05363,Trust in AI and Its Role in the Acceptance of AI Technologies,2023,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.2,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests the study measures adoption/acceptance constructs (trust, acceptance of AI technologies), but there is no information regarding the focus on education, study methodology, participant population, publication details, or reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_10089,How understanding the limitations and risks of using ChatGPT can contribute to willingness to use,2024,WoS,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests a focus on AI (ChatGPT) and an adoption construct (willingness to use). However, the absence of an abstract makes it impossible to verify if it's an empirical quantitative study in education, lists appropriate participants, or reports usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12807,"ChatGPT usage and attitudes are driven by perceptions of usefulness, ease of use, risks, and psycho-social impact: a study among university students in the UAE",2024,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study investigates ChatGPT adoption by university students, addressing AI, education, and adoption constructs. However, publication date/language and effect size reporting cannot be determined from the provided title and abstract.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_04004,Psychometric properties of Turkish ChatGPT usage and attitudes scales in nursing students,2025,Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study appears to be quantitative, focuses on ChatGPT in education among nursing students, and measures adoption constructs. However, publication date and language (English) cannot be verified from the provided title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_10091,Disciplinary differences in undergraduate students' engagement with generative artificial intelligence,2024,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests relevance to AI in education and student participants, but the abstract, publication details, and information on effect sizes or specific adoption constructs are missing, preventing a definitive inclusion or exclusion.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01935,"Scaffolds, screens, and readiness: How teacher-guided AI lifts special-education students into conversational agents",2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Key information regarding publication date, study methodology (empirical/quantitative), and explicit measurement of adoption constructs or effect sizes is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01936,Understanding Chinese university students' continued learning intentions with DeepSeek: An Integrated TAM-SOR model,2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study appears to be an empirical quantitative study focusing on an AI tool (DeepSeek) in education among university students, utilizing adoption constructs (TAM, intentions). However, publication date, language, and explicit confirmation of effect sizes are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05484,Psychological factors influencing successful music learning using deep learning technologies,2024,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is too brief to confirm if it is an empirical quantitative study, measures adoption constructs, or reports usable effect sizes. Publication year and language are also unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05486,To use or not to use ChatGPT in higher education? A study of students' acceptance and use of technology,2024,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's title aligns with AI, education, and adoption constructs. However, details on publication date/language and explicit mention of effect sizes are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13317,"How mindfulness shapes AI competence: a structural equation modeling analysis of mindfulness, AI literacy and behavioral intention in Chinese media students",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Meets most inclusion criteria (quantitative, AI in education, adoption construct, student participants, likely effect sizes), but the publication date (2015-2025) and explicit language cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01476,Unlocking EFL learners' insights into ChatGPT use for L2 writing: The impacts of usage frequency and gender variations,2025,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI in education and student participants. However, the abstract is missing, making it impossible to confirm the study's methodology, whether it explicitly measures adoption/acceptance constructs, reports usable effect sizes, or falls within the specified publication date and language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06535,GenAI in Indian higher education: faculty at the crossroads of adoption,2026,WoS; Scopus,uncertain,uncertain,0.0,0.2,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests the study focuses on AI in education, faculty, and adoption constructs. However, critical information regarding its empirical nature, methodology (quantitative vs. qualitative), presence of usable effect sizes, and publication details (year, language) is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02181,The rapid rise of generative AI and its implications for academic integrity: Students’ perceptions and use of chatbots for assistance with assessments,2024,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Key information, including the abstract, publication year, language, specific methodology, and presence of effect sizes, is missing, making a definitive decision impossible.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13761,Examining the Impact of Artificial Intelligence and Social and Computer Anxiety in E-Learning Settings: Students' Perceptions at the University Level,2022,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical study on AI in education with student perceptions. However, the abstract is missing, preventing verification of methodology (quantitative vs. qualitative), specific adoption constructs, publication details, and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_00503,Development of the generative artificial intelligence awareness scale for secondary school students in Türkiye,2025,WoS,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on AI in education and likely uses quantitative methods related to adoption, but the publication year, language, and reporting of usable effect sizes are unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01487,AI teacherbots: The lure driving migration from offline to online learning,2025,PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Missing abstract and keywords; cannot verify if it is an empirical quantitative study, measures adoption constructs, reports usable effect sizes, or meets publication date/language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13764,AI-Assistive Technology Adoption and Mental Health Disorders in Visually Impaired University Students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, preventing full assessment of methodology (empirical, quantitative, effect sizes) and publication details (date, language).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01489,"Perceptions, adoption intentions, and impacts of generative AI among Chinese university students",2025,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical quantitative study focusing on generative AI in education with adoption intentions among university students. However, publication details (date, language) and explicit mention of usable effect sizes are missing, leading to uncertainty.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13765,Assessing ChatGPT Adoption in Higher Education: An Empirical Analysis,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI adoption in higher education, meeting criteria 1, 2, 3, and 4. However, the abstract is missing, preventing verification of usable effect sizes (criterion 6) and publication details (criterion 5).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06610,The influence of the institutional environment on AI adoption in universities: identifying value drivers and necessary conditions,2025,WoS,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a relevant focus on AI adoption in universities, but the lack of abstract/keywords prevents confirmation of empirical quantitative methodology, reported effect sizes, and publication criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13405,Personalizing AI tools for second language speaking: the role of gender and autistic traits,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates AI tools in education ('AI tools for second language speaking') but does not explicitly mention adoption/acceptance constructs, methodology, or other key inclusion criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13814,Exploring the Educational Acceptance and Use of Artificial Intelligence Tools: Perceptions Among Portuguese University Students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title strongly aligns with criteria for AI tools, education context, adoption constructs, and student participants. However, the abstract is missing, preventing confirmation of quantitative methodology, publication details (year/language), and explicit mention of usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01542,"What makes ALEKS learning successful?: influences of prior knowledge, learning time, self-efficacy, and resource management on learning achievement",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study appears to be quantitative, focuses on an AI-based learning tool (ALEKS) in education, and measures self-efficacy, an adoption construct. However, publication date, language, and the reporting of usable effect sizes cannot be determined from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06612,Does collaboration in cyberspace promote entrepreneurial intentions? Empirical evidence of digital entrepreneurship among Korean university students in the AI era,2025,Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title mentions 'AI era' as a general context but does not explicitly state that AI *tools* in *education* are the focus of the study; it appears to investigate digital entrepreneurship and cyberspace collaboration. Without an abstract, it is unclear if criterion #2 is met.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06645,Students’ use of AI tools and attitudes towards using ChatGPT in higher education: a developing country perspective,2025,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title aligns with AI focus, education context, student participants, and likely adoption constructs. However, the absence of an abstract prevents confirmation of empirical/quantitative methodology and reported effect sizes, and publication details are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13413,Determinants of Intention to Use Artificial Intelligence-Based Diagnosis Support System Among Prospective Physicians,2021,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a quantitative study on AI adoption in medical education. However, publication date, language, and presence of usable effect sizes cannot be determined from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06647,Research on the factors influencing the adoption of artificial intelligence technology by university librarians,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates research on AI adoption by university librarians (educational staff). However, without the abstract or full text, it is uncertain if it is an empirical quantitative study, reports usable effect sizes, or meets the publication date and language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02198,A cross-country analysis of self-determination and continuance use intention of AI tools in business education: Does instructor support matter?,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's title aligns with most inclusion criteria (quantitative, AI in education, adoption construct, and likely participants), but publication date, language, and the presence of usable effect sizes cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14887,Exploring the integration of artificial intelligence in education: An empirical study utilizing a hybrid SEMML,2025,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical study on AI in education using SEM, aligning with criteria 1 and 2. However, the abstract, keywords, and publication details are missing, preventing verification of adoption constructs, participant type, publication year/language, and effect sizes (criteria 3, 4, 5, 6).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14144,Exploring Factors Influencing ChatGPT-Assisted Learning Satisfaction from an Information Systems Success Model Perspective: The Case of Art and Design Students,2025,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",Abstract is missing to confirm methodology and the reporting of usable effect sizes. Publication year and language are also unknown.,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07882,Examining students' attitudes and intentions towards using ChatGPT in higher education,2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title aligns well with AI in education, adoption constructs, and student participants. However, the abstract is missing, preventing verification of empirical quantitative methodology and reported effect sizes. Publication details (date, language) are also unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08773,Al Integration in Biology Education: Comparative Insights into Perceived Benefits and TPACx among South African and Indonesian Pre-service Teachers,2024,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Critical information regarding the abstract, empirical nature, reported effect sizes, publication year, and language is missing to make a definitive decision.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12167,Sustainable Learning through AI Tool Adoption among University Students in Ethiopia Based on an Extended UTAUT Model,2025,Scopus,uncertain,uncertain,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Publication date and source are unknown, preventing verification against the 2015-2025 publication criteria. Effect size reporting cannot be confirmed from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14171,Youth and ChatGPT: Perceptions of Usefulness and Usage Patterns of Generation Z in Polish Higher Education,2025,WoS,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on AI (ChatGPT) in education with adoption constructs ('usefulness') and relevant participants. However, the abstract does not confirm if it is an empirical quantitative study reporting usable effect sizes or its publication date.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11370,Perspectives of Using Artificial Intelligence as an Automated Knowledge Assessment Instrument,2025,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests a focus on AI in education, but the abstract and keywords are missing, preventing assessment of empirical methodology, specific adoption constructs, participant details, publication date, and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11378,Profiling and Understanding EFL University Students' Purposes for Using ChatGPT: A Latent Profile Analysis,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's focus on ChatGPT use by university students with Latent Profile Analysis aligns with several criteria. However, confirmation of publication date/language (2015-2025, English) and explicit mention of usable effect sizes are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12169,Behavioural Intention to use Artificial Intelligenc(AI) among Accounting Students: Evaluating the Effect of Technology Readiness,2025,Scopus,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI adoption in education among students, but crucial information regarding methodology (empirical, effect sizes) and publication details (year, language) is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11451,Understanding teachers' intentions and use of AI tools for research,2024,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests a focus on teachers' intentions and use of AI tools in education, aligning with several inclusion criteria. However, without an abstract, it's unclear if it's an empirical quantitative study reporting usable effect sizes, and publication details are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08958,"What motivates academics in Egypt toward generative AI tools? An integrated model of TAM, SCT, UTAUT2, perceived ethics, and academic integrity",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title indicates it is an empirical quantitative study focusing on generative AI adoption by academics, using relevant theoretical models. However, the publication date and language cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12227,ARTIFICIAL INTELLIGENCE IN EDUCATION: NEXT-GEN TEACHER PERSPECTIVES,2024,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, making it impossible to verify if the study is empirical quantitative, measures adoption constructs, reports usable effect sizes, or meets publication date/language requirements.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14233,"Italian University, Professors and ChatGPT. The Grey Area Between Work Practices and Imaginaries",2024,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing, preventing assessment of whether the study is empirical quantitative, measures adoption constructs, or reports usable effect sizes, as well as publication details.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07986,"On the Relationship Between Students' Perceived Support, Students' Self-Efficacy, and Affect-Emotions in AI-Enhanced Learning Environments",2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title and abstract suggest it is an empirical quantitative study focusing on AI in education with relevant constructs (self-efficacy). However, there is no information about its publication date, language, or if it reports usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
