study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S127,S127_full_sample_EE_SE,phase1,Pair B,full_sample,265,EE,SE,0.593,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_EE_SI,phase1,Pair B,full_sample,265,EE,SI,0.138,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_PE_SE,phase1,Pair B,full_sample,265,PE,SE,0.366,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_PE_SI,phase1,Pair B,full_sample,265,PE,SI,0.264,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_SE_SI,phase1,Pair B,full_sample,265,SE,SI,0.140,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S128,S128_full_sample_BI_EE,phase2,Pair C,full_sample,395,BI,EE,0.829,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_BI_FC,phase2,Pair C,full_sample,395,BI,FC,-0.216,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_BI_PE,phase2,Pair C,full_sample,395,BI,PE,0.124,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_BI_SI,phase2,Pair C,full_sample,395,BI,SI,0.357,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_BI_UB,phase2,Pair C,full_sample,395,BI,UB,0.432,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_EE_FC,phase2,Pair C,full_sample,395,EE,FC,-0.121,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_EE_PE,phase2,Pair C,full_sample,395,EE,PE,0.007,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_EE_SI,phase2,Pair C,full_sample,395,EE,SI,0.374,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_EE_UB,phase2,Pair C,full_sample,395,EE,UB,0.378,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_FC_PE,phase2,Pair C,full_sample,395,FC,PE,-0.065,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_FC_SI,phase2,Pair C,full_sample,395,FC,SI,-0.063,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_FC_UB,phase2,Pair C,full_sample,395,FC,UB,-0.101,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_PE_SI,phase2,Pair C,full_sample,395,PE,SI,-0.22,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_PE_UB,phase2,Pair C,full_sample,395,PE,UB,0.074,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S128,S128_full_sample_SI_UB,phase2,Pair C,full_sample,395,SI,UB,0.385,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S129,S129_full_sample_BI_EE,phase2,Pair C,full_sample,300,BI,EE,0.29,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_BI_PE,phase2,Pair C,full_sample,300,BI,PE,0.5,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_BI_SI,phase2,Pair C,full_sample,300,BI,SI,-0.14,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_BI_UB,phase2,Pair C,full_sample,300,BI,UB,0.46,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_EE_FC,phase2,Pair C,full_sample,300,EE,FC,0.28,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_EE_PE,phase2,Pair C,full_sample,300,EE,PE,0.52,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_EE_SI,phase2,Pair C,full_sample,300,EE,SI,-0.11,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_EE_TRU,phase2,Pair C,full_sample,300,EE,TRU,0.4,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S129,S129_full_sample_PE_SI,phase2,Pair C,full_sample,300,PE,SI,0.42,beta_converted_peterson_brown,,S129.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 raw beta rows are not drafted.
S130,S130_full_sample_ANX_EE,phase1,Pair B,full_sample,500,ANX,EE,-0.520,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_ANX_FC,phase1,Pair B,full_sample,500,ANX,FC,-0.490,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_ANX_PE,phase1,Pair B,full_sample,500,ANX,PE,0.470,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,source_conflict_flag,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_ANX_UB,phase1,Pair B,full_sample,500,ANX,UB,-0.500,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_EE_FC,phase1,Pair B,full_sample,500,EE,FC,0.620,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_EE_PE,phase1,Pair B,full_sample,500,EE,PE,0.480,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_EE_UB,phase1,Pair B,full_sample,500,EE,UB,0.520,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_FC_PE,phase1,Pair B,full_sample,500,FC,PE,0.560,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_FC_UB,phase1,Pair B,full_sample,500,FC,UB,0.570,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S130,S130_full_sample_PE_UB,phase1,Pair B,full_sample,500,PE,UB,0.590,source_reported_pearson_correlation,,S130.pdf Table 2 Descriptive statistics and correlations,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 values as printed; ANX-PE sign remains a source-text contradiction caveat.
S131,S131_full_sample_EE_UB,phase2,Pair D,full_sample,277,EE,UB,0.188,beta_converted_peterson_brown,,S131.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 8 beta-converted rows with outcome mapped to UB; R3 maps the same beta row pattern to BI and is not drafted.
S131,S131_full_sample_FC_UB,phase2,Pair D,full_sample,277,FC,UB,0.188,beta_converted_peterson_brown,,S131.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 8 beta-converted rows with outcome mapped to UB; R3 maps the same beta row pattern to BI and is not drafted.
S131,S131_full_sample_PE_UB,phase2,Pair D,full_sample,277,PE,UB,0.438,beta_converted_peterson_brown,,S131.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 8 beta-converted rows with outcome mapped to UB; R3 maps the same beta row pattern to BI and is not drafted.
S131,S131_full_sample_SI_UB,phase2,Pair D,full_sample,277,SI,UB,0.188,beta_converted_peterson_brown,,S131.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 8 beta-converted rows with outcome mapped to UB; R3 maps the same beta row pattern to BI and is not drafted.
S133,S133_full_sample_BI_EE,phase2,Pair D,full_sample,611,BI,EE,0.532,coder_agreed_direct_correlation,,"Table 4; p. 10, Table 4",coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_BI_FC,phase2,Pair D,full_sample,611,BI,FC,0.519,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_BI_PE,phase2,Pair D,full_sample,611,BI,PE,0.529,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_BI_SI,phase2,Pair D,full_sample,611,BI,SI,0.535,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_BI_UB,phase2,Pair D,full_sample,611,BI,UB,0.353,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_EE_FC,phase2,Pair D,full_sample,611,EE,FC,0.673,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_EE_PE,phase2,Pair D,full_sample,611,EE,PE,0.7,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_EE_SI,phase2,Pair D,full_sample,611,EE,SI,0.483,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_EE_UB,phase2,Pair D,full_sample,611,EE,UB,0.15,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_FC_PE,phase2,Pair D,full_sample,611,FC,PE,0.535,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_FC_SI,phase2,Pair D,full_sample,611,FC,SI,0.435,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_FC_UB,phase2,Pair D,full_sample,611,FC,UB,0.241,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_PE_SI,phase2,Pair D,full_sample,611,PE,SI,0.456,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_PE_UB,phase2,Pair D,full_sample,611,PE,UB,0.139,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S133,S133_full_sample_SI_UB,phase2,Pair D,full_sample,611,SI,UB,0.31,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
