study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S190,S190_full_sample_ANX_ATT,phase1,Pair A,full_sample,330,ANX,ATT,0.64,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ANX_BI,phase1,Pair A,full_sample,330,ANX,BI,0.45,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ANX_EE,phase1,Pair A,full_sample,330,ANX,EE,0.49,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ANX_FC,phase1,Pair A,full_sample,330,ANX,FC,0.64,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ANX_PE,phase1,Pair A,full_sample,330,ANX,PE,0.48,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ANX_SI,phase1,Pair A,full_sample,330,ANX,SI,0.39,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ATT_BI,phase1,Pair A,full_sample,330,ATT,BI,0.39,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ATT_EE,phase1,Pair A,full_sample,330,ATT,EE,0.64,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ATT_FC,phase1,Pair A,full_sample,330,ATT,FC,0.6,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ATT_PE,phase1,Pair A,full_sample,330,ATT,PE,0.58,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_ATT_SI,phase1,Pair A,full_sample,330,ATT,SI,0.5,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_BI_EE,phase1,Pair A,full_sample,330,BI,EE,0.53,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_BI_FC,phase1,Pair A,full_sample,330,BI,FC,0.64,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_BI_PE,phase1,Pair A,full_sample,330,BI,PE,0.54,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_BI_SI,phase1,Pair A,full_sample,330,BI,SI,0.62,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_EE_FC,phase1,Pair A,full_sample,330,EE,FC,0.63,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_EE_PE,phase1,Pair A,full_sample,330,EE,PE,0.7,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_EE_SI,phase1,Pair A,full_sample,330,EE,SI,0.51,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_FC_PE,phase1,Pair A,full_sample,330,FC,PE,0.61,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_FC_SI,phase1,Pair A,full_sample,330,FC,SI,0.71,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
S190,S190_full_sample_PE_SI,phase1,Pair A,full_sample,330,PE,SI,0.47,source_reported_pearson_correlation,,S190.pdf Table 2 Pearson correlation analysis,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported."
