study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S052,S052_full_sample_EE_PE,phase1,Pair B,full_sample,524,EE,PE,0.796,source_reported_correlation,,S052.pdf Table 4 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 precise Table 4 values; R3 rounded the same rows.
S052,S052_full_sample_EE_SI,phase1,Pair B,full_sample,524,EE,SI,0.542,source_reported_correlation,,S052.pdf Table 4 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 precise Table 4 values; R3 rounded the same rows.
S052,S052_full_sample_FC_PE,phase1,Pair B,full_sample,524,FC,PE,0.538,source_reported_correlation,,S052.pdf Table 4 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 precise Table 4 values; R3 rounded the same rows.
S052,S052_full_sample_FC_SI,phase1,Pair B,full_sample,524,FC,SI,0.413,source_reported_correlation,,S052.pdf Table 4 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 precise Table 4 values; R3 rounded the same rows.
S052,S052_full_sample_PE_SI,phase1,Pair B,full_sample,524,PE,SI,0.651,source_reported_correlation,,S052.pdf Table 4 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 precise Table 4 values; R3 rounded the same rows.
S063,S063_full_sample_ATT_BI,phase2,Pair C,full_sample,388,ATT,BI,0.688,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_ATT_EE,phase2,Pair C,full_sample,388,ATT,EE,0.638,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_ATT_PE,phase2,Pair C,full_sample,388,ATT,PE,0.600,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_ATT_UB,phase2,Pair C,full_sample,388,ATT,UB,0.584,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_BI_EE,phase2,Pair C,full_sample,388,BI,EE,0.599,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_BI_PE,phase2,Pair C,full_sample,388,BI,PE,0.544,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_BI_UB,phase2,Pair C,full_sample,388,BI,UB,0.639,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_EE_PE,phase2,Pair C,full_sample,388,EE,PE,0.622,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_EE_UB,phase2,Pair C,full_sample,388,EE,UB,0.470,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S063,S063_full_sample_PE_UB,phase2,Pair C,full_sample,388,PE,UB,0.511,source_reported_latent_correlation,,S063.pdf Table 3 Fornell-Larcker/discriminant validity,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 Table 3 values; AH->UB mapping retained with caveat; R4 rounded EE-PE.
S097,S097_full_sample_ATT_BI,phase1,Pair B,full_sample,210,ATT,BI,0.940,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_ATT_EE,phase1,Pair B,full_sample,210,ATT,EE,0.880,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_ATT_PE,phase1,Pair B,full_sample,210,ATT,PE,0.870,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_ATT_UB,phase1,Pair B,full_sample,210,ATT,UB,0.900,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_BI_EE,phase1,Pair B,full_sample,210,BI,EE,0.900,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_BI_PE,phase1,Pair B,full_sample,210,BI,PE,0.900,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_BI_UB,phase1,Pair B,full_sample,210,BI,UB,0.930,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_EE_PE,phase1,Pair B,full_sample,210,EE,PE,0.860,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_EE_UB,phase1,Pair B,full_sample,210,EE,UB,0.870,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S097,S097_full_sample_PE_UB,phase1,Pair B,full_sample,210,PE,UB,0.880,source_reported_correlation,,S097.pdf Table 2 correlation matrix,source_reported_correlation_matrix,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R3/R4 Table 2 values; high correlations are source-reported.
S102,S102_full_sample_ANX_BI,phase1,Pair A,full_sample,284,ANX,BI,0.203,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_ANX_EE,phase1,Pair A,full_sample,284,ANX,EE,0.108,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_ANX_PE,phase1,Pair A,full_sample,284,ANX,PE,0.136,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_ANX_TRU,phase1,Pair A,full_sample,284,ANX,TRU,0.027,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_BI_EE,phase1,Pair A,full_sample,284,BI,EE,0.712,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_BI_PE,phase1,Pair A,full_sample,284,BI,PE,0.682,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_BI_TRU,phase1,Pair A,full_sample,284,BI,TRU,0.368,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_EE_PE,phase1,Pair A,full_sample,284,EE,PE,0.630,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_EE_TRU,phase1,Pair A,full_sample,284,EE,TRU,0.435,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S102,S102_full_sample_PE_TRU,phase1,Pair A,full_sample,284,PE,TRU,0.460,source_reported_latent_correlation,,S102.pdf Table 4 Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R2 Table 4 values; technostress->ANX caveat retained.
S103,S103_full_sample_ATT_BI,phase2,Pair C,full_sample,770,ATT,BI,0.701,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_ATT_FC,phase2,Pair C,full_sample,770,ATT,FC,0.570,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_ATT_PE,phase2,Pair C,full_sample,770,ATT,PE,0.727,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_ATT_SI,phase2,Pair C,full_sample,770,ATT,SI,0.265,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_BI_FC,phase2,Pair C,full_sample,770,BI,FC,0.567,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_BI_PE,phase2,Pair C,full_sample,770,BI,PE,0.639,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_BI_SI,phase2,Pair C,full_sample,770,BI,SI,0.288,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_FC_PE,phase2,Pair C,full_sample,770,FC,PE,0.638,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_FC_SI,phase2,Pair C,full_sample,770,FC,SI,0.497,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S103,S103_full_sample_PE_SI,phase2,Pair C,full_sample,770,PE,SI,0.363,source_reported_pearson_correlation,,S103.pdf Table 2 Pearson correlation matrix,source_reported_pearson_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 2 Pearson values; HEI support->FC caveat retained.
S119,S119_full_sample_BI_EE,phase2,Pair C,full_sample,432,BI,EE,0.720,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_BI_FC,phase2,Pair C,full_sample,432,BI,FC,0.699,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_BI_PE,phase2,Pair C,full_sample,432,BI,PE,0.737,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_BI_SI,phase2,Pair C,full_sample,432,BI,SI,0.632,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_EE_FC,phase2,Pair C,full_sample,432,EE,FC,0.677,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_EE_PE,phase2,Pair C,full_sample,432,EE,PE,0.854,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_EE_SI,phase2,Pair C,full_sample,432,EE,SI,0.660,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_FC_PE,phase2,Pair C,full_sample,432,FC,PE,0.604,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_FC_SI,phase2,Pair C,full_sample,432,FC,SI,0.873,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S119,S119_full_sample_PE_SI,phase2,Pair C,full_sample,432,PE,SI,0.596,source_reported_latent_correlation,,S119.pdf Table 5 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 5 values; PU selected as primary PE; PLE/US/PLP excluded.
S136,S136_full_sample_BI_EE,phase2,Pair C,full_sample,105,BI,EE,0.418,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_PE,phase2,Pair C,full_sample,105,BI,PE,0.250,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_SI,phase2,Pair C,full_sample,105,BI,SI,0.358,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_UB,phase2,Pair C,full_sample,105,BI,UB,0.550,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_PE,phase2,Pair C,full_sample,105,EE,PE,0.283,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_SI,phase2,Pair C,full_sample,105,EE,SI,0.397,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_UB,phase2,Pair C,full_sample,105,EE,UB,0.374,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_PE_SI,phase2,Pair C,full_sample,105,PE,SI,0.142,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_PE_UB,phase2,Pair C,full_sample,105,PE,UB,0.057,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_SI_UB,phase2,Pair C,full_sample,105,SI,UB,0.484,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
