study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S032,S032_full_sample_ATT_UB,phase2,Pair D,full_sample,804,ATT,UB,0.51,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_BI_EE,phase2,Pair D,full_sample,804,BI,EE,0.557,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_BI_PE,phase2,Pair D,full_sample,804,BI,PE,0.586,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_BI_SI,phase2,Pair D,full_sample,804,BI,SI,0.531,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_BI_UB,phase2,Pair D,full_sample,804,BI,UB,0.527,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_EE_PE,phase2,Pair D,full_sample,804,EE,PE,0.69,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_EE_SI,phase2,Pair D,full_sample,804,EE,SI,0.519,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_EE_UB,phase2,Pair D,full_sample,804,EE,UB,0.516,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_PE_SI,phase2,Pair D,full_sample,804,PE,SI,0.499,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_PE_UB,phase2,Pair D,full_sample,804,PE,UB,0.437,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_SE_UB,phase2,Pair D,full_sample,804,SE,UB,0.554,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S068,S068_full_sample_BI_EE,phase2,Pair D,full_sample,320,BI,EE,0.089,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_BI_FC,phase2,Pair D,full_sample,320,BI,FC,-0.026,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_BI_PE,phase2,Pair D,full_sample,320,BI,PE,0.121,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_BI_SE,phase2,Pair D,full_sample,320,BI,SE,0.304,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_BI_SI,phase2,Pair D,full_sample,320,BI,SI,0.1,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_BI_UB,phase2,Pair D,full_sample,320,BI,UB,0.323,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S068,S068_full_sample_SE_UB,phase2,Pair D,full_sample,320,SE,UB,0.129,beta_converted_peterson_brown,,S068.pdf Figure 1,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Figure 1 beta-converted rows; R3 duplicates values with sparse source-location strings.
S077,S077_full_sample_ATT_BI,phase2,Pair D,full_sample,308,ATT,BI,0.76,source_reported_pearson_or_latent_correlation,,S077.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_ATT_EE,phase2,Pair D,full_sample,308,ATT,EE,0.62,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_ATT_PE,phase2,Pair D,full_sample,308,ATT,PE,0.75,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_ATT_SI,phase2,Pair D,full_sample,308,ATT,SI,0.6,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_BI_EE,phase2,Pair D,full_sample,308,BI,EE,0.62,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_BI_PE,phase2,Pair D,full_sample,308,BI,PE,0.63,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_BI_SI,phase2,Pair D,full_sample,308,BI,SI,0.63,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_EE_PE,phase2,Pair D,full_sample,308,EE,PE,0.67,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_EE_SI,phase2,Pair D,full_sample,308,EE,SI,0.53,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S077,S077_full_sample_PE_SI,phase2,Pair D,full_sample,308,PE,SI,0.5,source_reported_pearson_or_latent_correlation,,S077.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 complete direct row set including social-support/SI mappings; R2 source-located subset omits SI rows. Final visual audit should confirm source table labels because most selected rows lack source-location strings.
S078,S078_full_sample_ATT_BI,phase2,Pair D,full_sample,668,ATT,BI,0.667,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S078,S078_full_sample_ATT_SE,phase2,Pair D,full_sample,668,ATT,SE,0.691,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S078,S078_full_sample_ATT_SI,phase2,Pair D,full_sample,668,ATT,SI,0.608,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S078,S078_full_sample_BI_SE,phase2,Pair D,full_sample,668,BI,SE,0.491,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S078,S078_full_sample_BI_SI,phase2,Pair D,full_sample,668,BI,SI,0.542,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S078,S078_full_sample_SE_SI,phase2,Pair D,full_sample,668,SE,SI,0.486,source_reported_pearson_or_latent_correlation,,S078.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but lacks source-location strings.
S085,S085_full_sample_BI_EE,phase2,Pair D,full_sample,156,BI,EE,0.64,source_reported_pearson_or_latent_correlation,,S085.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct rows; R3 marks the same values as original_beta.
S085,S085_full_sample_BI_PE,phase2,Pair D,full_sample,156,BI,PE,0.87,source_reported_pearson_or_latent_correlation,,S085.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct rows; R3 marks the same values as original_beta.
S085,S085_full_sample_BI_SI,phase2,Pair D,full_sample,156,BI,SI,0.61,source_reported_pearson_or_latent_correlation,,S085.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct rows; R3 marks the same values as original_beta.
S094,S094_full_sample_PE_TRU,phase2,Pair D,full_sample,517,PE,TRU,0.579,beta_converted_peterson_brown,,S094.pdf Table 3,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R3 source-located Table 3 beta-converted PE-TRU row; R2 records the same value as direct but lacks source-location.
S096,S096_full_sample_ANX_ATT,phase2,Pair D,full_sample,264,ANX,ATT,0.658,source_reported_pearson_or_latent_correlation,,S096.pdf Negative attitude,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 direct ANX rows; R3 marks the same values as beta-converted. Final visual audit should confirm source labels because one selected row has only a construct label source-location.
S096,S096_full_sample_ANX_UB,phase2,Pair D,full_sample,264,ANX,UB,-0.19,source_reported_pearson_or_latent_correlation,,S096.pdf source table per selected R2 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 direct ANX rows; R3 marks the same values as beta-converted. Final visual audit should confirm source labels because one selected row has only a construct label source-location.
S114,S114_full_sample_BI_EE,phase2,Pair D,full_sample,255,BI,EE,0.611,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_BI_FC,phase2,Pair D,full_sample,255,BI,FC,0.536,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_BI_PE,phase2,Pair D,full_sample,255,BI,PE,0.583,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_BI_SI,phase2,Pair D,full_sample,255,BI,SI,0.816,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_BI_UB,phase2,Pair D,full_sample,255,BI,UB,0.777,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_EE_FC,phase2,Pair D,full_sample,255,EE,FC,0.228,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_EE_PE,phase2,Pair D,full_sample,255,EE,PE,0.363,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_EE_SI,phase2,Pair D,full_sample,255,EE,SI,0.486,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_FC_PE,phase2,Pair D,full_sample,255,FC,PE,0.554,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_FC_SI,phase2,Pair D,full_sample,255,FC,SI,0.59,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_FC_UB,phase2,Pair D,full_sample,255,FC,UB,0.549,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_PE_SI,phase2,Pair D,full_sample,255,PE,SI,0.583,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_PE_UB,phase2,Pair D,full_sample,255,PE,UB,0.583,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S114,S114_full_sample_SI_UB,phase2,Pair D,full_sample,255,SI,UB,0.783,source_reported_pearson_or_latent_correlation,,S114.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 adds EE-UB with sparse source-location strings.
S135,S135_full_sample_ATT_BI,phase2,Pair D,full_sample,302,ATT,BI,0.752,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_EE,phase2,Pair D,full_sample,302,ATT,EE,0.45,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_PE,phase2,Pair D,full_sample,302,ATT,PE,0.778,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_SI,phase2,Pair D,full_sample,302,ATT,SI,0.552,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_EE,phase2,Pair D,full_sample,302,BI,EE,0.49,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_PE,phase2,Pair D,full_sample,302,BI,PE,0.744,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_SI,phase2,Pair D,full_sample,302,BI,SI,0.615,source_reported_pearson_or_latent_correlation,,S135.pdf source table per selected R2 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_EE_PE,phase2,Pair D,full_sample,302,EE,PE,0.507,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_EE_SI,phase2,Pair D,full_sample,302,EE,SI,0.246,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_PE_SE,phase2,Pair D,full_sample,302,PE,SE,0.52,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
