run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00053,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_EE | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-EE | Human reference r: 0.367 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r = 0.367,0.367,"S006_doc1 page 14 chunk 1, Table 6",,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,BI mapped to Adoption Intention; EE mapped to Effort Expectancy.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00038,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_FC_SI | Sample/stratum: full_sample | N: 485 | Construct pair: FC-SI | Human reference r: 0.59 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.590; latent_or_construct_correlation,0.59,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports SI-FC correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00039,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_FC_UB | Sample/stratum: full_sample | N: 485 | Construct pair: FC-UB | Human reference r: 0.533 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.601; latent_or_construct_correlation,0.601,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports FC-UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00040,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_SE | Sample/stratum: full_sample | N: 485 | Construct pair: PE-SE | Human reference r: 0.601 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,No SE construct or PE-SE correlation was present in the provided source packet.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00041,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_SI | Sample/stratum: full_sample | N: 485 | Construct pair: PE-SI | Human reference r: 0.637 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.637; source_type=latent_or_construct_correlation,0.637,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,PE-SI value from construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00042,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: PE-TRU | Human reference r: 0.541 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.541; source_type=latent_or_construct_correlation,0.541,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,"TRU mapped to TC, Trust in ChatGPT.",,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00043,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_UB | Sample/stratum: full_sample | N: 485 | Construct pair: PE-UB | Human reference r: 0.607 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.607; source_type=latent_or_construct_correlation,0.607,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,PE-UB value from construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00044,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_SI_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: SI-TRU | Human reference r: 0.563 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: SI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.563; source_type=latent_or_construct_correlation,0.563,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,"TRU mapped to TC, Trust in ChatGPT.",,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00045,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_SI_UB | Sample/stratum: full_sample | N: 485 | Construct pair: SI-UB | Human reference r: 0.644 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.644; source_type=latent_or_construct_correlation,0.644,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,SI-UB value from construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00046,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_TRU_UB | Sample/stratum: full_sample | N: 485 | Construct pair: TRU-UB | Human reference r: 0.599 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: TRU-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.599; source_type=latent_or_construct_correlation,0.599,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,"TRU mapped to TC, Trust in ChatGPT.",,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00047,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_BI | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-BI | Human reference r: 0.174 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-BI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.174; source_type=latent_or_construct_correlation,0.174,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,ANX mapped to AIA; BI mapped to BITL.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00048,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_PE | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-PE | Human reference r: 0.233 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.233; source_type=latent_or_construct_correlation,0.233,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,ANX mapped to AIA; PE mapped to PU.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00049,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_SE | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-SE | Human reference r: 0.173 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.173; source_type=latent_or_construct_correlation,0.173,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,ANX mapped to AIA; SE mapped to AISE.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00050,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_BI_PE | Sample/stratum: full_sample | N: 230 | Construct pair: BI-PE | Human reference r: 0.706 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r=0.706; source_type=latent_or_construct_correlation,0.706,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,BI mapped to BITL; PE mapped to PU.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00108,S011,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S011 | Reference record: S011_full_sample_ATT_BI | Sample/stratum: full_sample | N: 304 | Construct pair: ATT-BI | Human reference r: 0.241 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S011.pdf Table 6 | Caveats: CAV005;ROW_CAVEAT | Notes: Logged rule applied: retain TAM structural paths only; TTF-to-ATT and TTF-to-BI are not mapped to FC and are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_beta_conversion_caveat.,Study: S011 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,standardized beta for AT→BI,0.241,S011_doc1 page 13 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 6 reports the ATT-BI structural path as AT→BI.,0.241,0.241,direct standardized beta/path coefficient
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00109,S011,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S011 | Reference record: S011_full_sample_ATT_EE | Sample/stratum: full_sample | N: 304 | Construct pair: ATT-EE | Human reference r: 0.242 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S011.pdf Table 6 | Caveats: CAV005;ROW_CAVEAT | Notes: Logged rule applied: retain TAM structural paths only; TTF-to-ATT and TTF-to-BI are not mapped to FC and are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_beta_conversion_caveat.,Study: S011 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,standardized beta for PEU→AT,0.242,S011_doc1 page 13 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,EE mapped to perceived ease of use/ease of use construct in this study; Table 6 reports PEU→AT.,0.242,0.242,direct standardized beta/path coefficient
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00110,S011,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S011 | Reference record: S011_full_sample_ATT_PE | Sample/stratum: full_sample | N: 304 | Construct pair: ATT-PE | Human reference r: 0.227 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S011.pdf Table 6 | Caveats: CAV005;ROW_CAVEAT | Notes: Logged rule applied: retain TAM structural paths only; TTF-to-ATT and TTF-to-BI are not mapped to FC and are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_beta_conversion_caveat.,Study: S011 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,standardized beta for PU→AT,0.227,S011_doc1 page 13 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,PE mapped to perceived usefulness/performance-related construct in this study; Table 6 reports PU→AT.,0.227,0.227,direct standardized beta/path coefficient
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00218,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T1_EE_BI | Sample/stratum: T1 | N: 149 | Construct pair: EE-BI | Human reference r: 0.282 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Effort expectancy T1 to Behavioral intentions T1 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T1 | Construct pair: EE-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet does not provide a T1 PLS-SEM beta/path coefficient for Effort expectancy→Behavioral intentions.,,,
