run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-04768,S107,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S107 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S107 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4554 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4554,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus; no value present in source evidence
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05054,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4840 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4840,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for ATT-UB in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05055,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4841 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4841,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-BI in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05056,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4842 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4842,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-EE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05057,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4843 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4843,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-FC in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05058,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4844 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4844,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-PE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05059,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4845 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4845,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-SE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05060,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4846 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4846,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-SI in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05061,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4847 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4847,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-TRA in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05062,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4848 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4848,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-TRU in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05063,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4849 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4849,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for AUT-UB in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05065,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4851 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4851,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for BI-FC in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05066,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-PE | Human consensus value:  | Source/evidence note: R3-only statistic,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4852 | Source evidence: R3-only statistic | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,,,source_sheet_row=4852,,0.9,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Denominator family is absence_or_blank_consensus and expected answer is blank. Source evidence notes R3-only statistic; R2 override confirms no r value available for extraction at R2 level.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05067,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4853 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4853,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for BI-SE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05068,S099,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Human consensus value: source=beta_converted; beta=0.238; sig=p<.01 | Source/evidence note: R2-only statistic; loc: Table 2,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4854 | Source evidence: R2-only statistic; loc: Table 2 | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,,,source_sheet_row=4854; loc: Table 2,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Source evidence flags R2-only statistic at Table 2 but supplies no numeric value or convertible statistic in the provided input. Flagged as source_statistic_without_r_value_needs_review; cannot derive r without the underlying value.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05069,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4855 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4855,,0.95,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Blank consensus; no statistic reported for BI-TRA in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05070,S099,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-TRU | Human consensus value: source=beta_converted; beta=0.503; sig=p<.001 | Source/evidence note: Value / significance mismatch; loc: Table 2,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-TRU | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4856 | Source evidence: Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,,,source_sheet_row=4856,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Source evidence indicates value/significance mismatch at Table 2 and flags source_statistic_without_r_value_needs_review. No extractable numeric r-value provided in task input; R2 override noted but no numeric value supplied.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05071,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4857 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4857,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for BI-UB in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05072,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4858 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4858,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for EE-FC in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05073,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-PE | Human consensus value:  | Source/evidence note: R3-only statistic,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4859 | Source evidence: R3-only statistic | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,blank,,source_sheet_row=4859,,0.92,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,"R2 override applied over R3-only statistic; task family is absence_or_blank_consensus, confirming no extractable r-value for EE-PE in S099."
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05074,S099,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-SE | Human consensus value: source=beta_converted; beta=0.131; sig=p<.001 | Source/evidence note: Value / significance mismatch; loc: Table 2,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-SE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4860 | Source evidence: Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,,,source_sheet_row=4860,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Source evidence indicates value/significance mismatch at Table 2 with source_statistic_without_r_value_needs_review. No numeric r-value extractable from provided task input for EE-SE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05076,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4862 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4862,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for EE-TRA in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05077,S099,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-TRU | Human consensus value: source=beta_converted; beta=0.316; sig=p<.001 | Source/evidence note: Value / significance mismatch; loc: Table 2,Study: S099 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-TRU | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4863 | Source evidence: Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. source_statistic_without_r_value_needs_review,,,source_sheet_row=4863,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,Source evidence indicates value/significance mismatch at Table 2 with source_statistic_without_r_value_needs_review. No numeric r-value extractable from provided task input for EE-TRU in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05078,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4864 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4864,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for EE-UB in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05079,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4865 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4865,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-PE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05080,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4866 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4866,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-SE in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05081,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4867 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4867,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-SI in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05082,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4868 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4868,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-TRA in S099.
paper2_claude_sonnet_full_allfamilies_4000_4499_20260606,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:16:47Z,0,,P2-TASK-05083,S099,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S099 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4869 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank,,source_sheet_row=4869,,0.97,False,,not_persisted_batch,locked,2026-06-06T08:16:47Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-TRU in S099.
