run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=36; row=2,PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence describes table type but provides no numeric path/beta value for BI-EE. Actual table content not included in redacted input.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00206,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Sample size,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=43 | Source evidence: Sample size | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=43,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'Sample size' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00207,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Country,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=44 | Source evidence: Country | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=44,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'Country' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00208,,statistic_type_policy_decision,statistic_type_policy_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Human consensus value: Path coefficient (beta) 값은 R4 가 맞음 | Source/evidence note: FC-UB,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=45 | Source evidence: FC-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=45,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'FC-UB' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00209,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: SI-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=46 | Source evidence: SI-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=46,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'SI-UB' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00210,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Theoretical framework,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=47 | Source evidence: Theoretical framework | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=47,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'Theoretical framework' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00211,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Study design,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=48 | Source evidence: Study design | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=48,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'Study design' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00212,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: AI type,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=49 | Source evidence: AI type | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=49,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'AI type' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00213,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: PE-SE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=50 | Source evidence: PE-SE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=50,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'PE-SE' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00214,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=51 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=51,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'User role' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00215,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: SI-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=52 | Source evidence: SI-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=52,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Word comment content not provided in source evidence; only topic label 'SI-UB' is present. Cannot determine decision_label or structured_comment_type without actual comment text.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00216,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=2,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-ATT in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00217,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=3 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=3,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-AUT in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00218,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=4,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-BI in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00219,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=5,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-EE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00220,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=6 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=6,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-FC in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00221,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=7,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-PE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00222,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=8 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=8,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-SE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00223,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=9 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=9,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-SI in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00224,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=10 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=10,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-TRA in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00225,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=11 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=11,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-TRU in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00226,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=12 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=12,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ANX-UB in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00227,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=13 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=13,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-AUT in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00228,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=14 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=14,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-BI in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00229,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=15 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=15,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-EE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00230,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=16 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=16,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-FC in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00231,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=17 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=17,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-PE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00232,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=18 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=18,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-SE in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00233,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=19 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=19,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-SI in S222.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00234,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=20 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank,source_sheet_row=20,,1.0,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Blank consensus confirmed: no statistic reported for ATT-TRA in S222.
