run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08404,S032,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S032 | Task family: human_disagreement_trace | Field/construct pair: ATT-SI | Human consensus value: source=direct; beta=0.537; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch,Study: S032 | Task family: human_disagreement_trace | Field/construct pair: ATT-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=468 | Source evidence: Value mismatch; Beta/path mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,,,csv_row=468,,,True,not_scored_accuracy_task,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; disagreement type: Value mismatch; Beta/path mismatch; R2 value treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08549,S131,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Human consensus value: source=beta_converted; beta=0.188; sig=p<.001 | Source/evidence note: R2-only statistic,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=613 | Source evidence: R2-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: R2-only statistic. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=613,R2-only statistic,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08550,S131,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Human consensus value: source=beta_converted; beta=0.188; sig=p<.001 | Source/evidence note: R2-only statistic,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=614 | Source evidence: R2-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: R2-only statistic. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=614,R2-only statistic,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08551,S131,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Human consensus value: source=beta_converted; beta=0.438; sig=p<.001 | Source/evidence note: R2-only statistic,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=615 | Source evidence: R2-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: R2-only statistic. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=615,R2-only statistic,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08552,S131,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Human consensus value: source=beta_converted; beta=0.188; sig=p<.001 | Source/evidence note: R2-only statistic,Study: S131 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=616 | Source evidence: R2-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: R2-only statistic. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=616,R2-only statistic,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08553,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.532; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-EE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=617 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=617,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08554,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-FC | Human consensus value: source=direct; beta=0.519; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-FC | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=618 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=618,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08555,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-PE | Human consensus value: source=direct; beta=0.529; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-PE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=619 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=619,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08556,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-SI | Human consensus value: source=direct; beta=0.535; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=620 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=620,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08557,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-UB | Human consensus value: source=direct; beta=0.353; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: BI-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=621 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=621,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08558,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-FC | Human consensus value: source=direct; beta=0.673; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-FC | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=622 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=622,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08559,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-PE | Human consensus value: source=direct; beta=0.7; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-PE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=623 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=623,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08560,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-SI | Human consensus value: source=direct; beta=0.483; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=624 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=624,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08561,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Human consensus value: source=direct; beta=0.15; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=625 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=625,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08562,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-PE | Human consensus value: source=direct; beta=0.535; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-PE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=626 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=626,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08563,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-SI | Human consensus value: source=direct; beta=0.435; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=627 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=627,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08564,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Human consensus value: source=direct; beta=0.241; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=628 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=628,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08565,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: PE-SI | Human consensus value: source=direct; beta=0.456; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: PE-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=629 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=629,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08566,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Human consensus value: source=direct; beta=0.139; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=630 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=630,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08567,S133,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Human consensus value: source=direct; beta=0.31; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S133 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=631 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=631,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
paper2_claude_sonnet_full_allfamilies_7500_7749_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:08:27Z,0,,P2-TASK-08568,S135,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S135 | Task family: human_disagreement_trace | Field/construct pair: ATT-BI | Human consensus value: source=direct; beta=0.752; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S135 | Task family: human_disagreement_trace | Field/construct pair: ATT-BI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=632 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Human disagreement trace record: Value mismatch; Beta/path mismatch; Value / significance mismatch. R2 consensus value accepted; duplicate prevention handled by consensus matrix row.,,csv_row=632,Value mismatch; Beta/path mismatch; Value / significance mismatch,1.0,False,,not_persisted_batch,locked,2026-06-06T23:08:27Z,claude_cli_noninteractive_batch,human_trace_context_not_scored_as_accuracy; R2 treated as final consensus per 2026-06-05 instruction; consensus matrix row carries direct-r input.
