ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ANX-UB,ANX,UB,21,24,353.0,,anxiety;anxious,UB;actual use;use;use behavior,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-BI,ATT,BI,21,24,353.0,,attitude;attitudes,BI;behavioral intention;intention to use,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-EE,ATT,EE,21,24,353.0,,attitude;attitudes,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-FC,ATT,FC,21,24,353.0,,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-PE,ATT,PE,21,24,353.0,,attitude;attitudes,PE;perceived usefulness;performance expectancy;useful;usefulness,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-SE,ATT,SE,21,24,353.0,,attitude;attitudes,SE,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-SI,ATT,SI,21,24,353.0,,attitude;attitudes,SI;social influence,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-TRU,ATT,TRU,21,24,353.0,,attitude;attitudes,TRU;trust,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,ATT-UB,ATT,UB,21,24,353.0,,attitude;attitudes,UB;actual use;use;use behavior,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,BI-SE,BI,SE,21,24,353.0,,BI;behavioral intention;intention to use,SE,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,EE-SE,EE,SE,21,24,353.0,,EE;ease of use;easy to use;effort expectancy;perceived ease of use,SE,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,FC-SE,FC,SE,21,24,353.0,,FC;facilitating;facilitating conditions;resources;support,SE,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,PE-SE,PE,SE,21,24,353.0,,PE;perceived usefulness;performance expectancy;useful;usefulness,SE,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,SE-SI,SE,SI,21,24,353.0,,SE,SI;social influence,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,SE-TRU,SE,TRU,21,24,353.0,,SE,TRU;trust,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S088,SE-UB,SE,UB,21,24,353.0,,SE,UB;actual use;use;use behavior,correlations;fornell;larcker;latent;table,S088,true,S088_source_packet_20260609.txt,true,S088,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-ATT,ANX,ATT,21,24,,,anxiety,attitudes,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-BI,ANX,BI,21,24,,,anxiety,BI;behavioral intention;intention to use;usage intention,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-EE,ANX,EE,21,24,,,anxiety,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-FC,ANX,FC,21,24,,,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-PE,ANX,PE,21,24,,,anxiety,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-SE,ANX,SE,21,24,,,anxiety,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-SI,ANX,SI,21,24,,,anxiety,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-TRU,ANX,TRU,21,24,,,anxiety,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ANX-UB,ANX,UB,21,24,,,anxiety,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-BI,ATT,BI,21,24,,,attitudes,BI;behavioral intention;intention to use;usage intention,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-EE,ATT,EE,21,24,,,attitudes,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-FC,ATT,FC,21,24,,,attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-PE,ATT,PE,21,24,,,attitudes,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-SE,ATT,SE,21,24,,,attitudes,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-SI,ATT,SI,21,24,,,attitudes,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-TRU,ATT,TRU,21,24,,,attitudes,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,ATT-UB,ATT,UB,21,24,,,attitudes,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,BI-SE,BI,SE,21,24,,,BI;behavioral intention;intention to use;usage intention,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,EE-SE,EE,SE,21,24,,,EE;ease of use;effort expectancy;perceived ease of use,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,FC-SE,FC,SE,21,24,,,FC;facilitating;facilitating conditions;resources;support,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,PE-SE,PE,SE,21,24,,,PE;perceived usefulness;performance expectancy;useful;usefulness,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,SE-SI,SE,SI,21,24,,,SE;efficacy;self-efficacy,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,SE-TRU,SE,TRU,21,24,,,SE;efficacy;self-efficacy,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-1,SE-UB,SE,UB,21,24,,,SE;efficacy;self-efficacy,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-ATT,ANX,ATT,21,24,,,anxiety,attitudes,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-BI,ANX,BI,21,24,,,anxiety,BI;behavioral intention;intention to use;usage intention,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-EE,ANX,EE,21,24,,,anxiety,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-FC,ANX,FC,21,24,,,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-PE,ANX,PE,21,24,,,anxiety,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-SE,ANX,SE,21,24,,,anxiety,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-SI,ANX,SI,21,24,,,anxiety,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-TRU,ANX,TRU,21,24,,,anxiety,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ANX-UB,ANX,UB,21,24,,,anxiety,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-BI,ATT,BI,21,24,,,attitudes,BI;behavioral intention;intention to use;usage intention,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-EE,ATT,EE,21,24,,,attitudes,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-FC,ATT,FC,21,24,,,attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-PE,ATT,PE,21,24,,,attitudes,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-SE,ATT,SE,21,24,,,attitudes,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
