task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-03439,S174,R2R3-CORR-V2-03224,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-UB,0.444000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03446,S174,R2R3-CORR-V2-03231,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,SI-UB,0.408000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03480,S154,R2R3-CORR-V2-03265,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.500000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03481,S154,R2R3-CORR-V2-03266,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-FC,0.323000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03482,S154,R2R3-CORR-V2-03267,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.635000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03484,S154,R2R3-CORR-V2-03269,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SI,0.550000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03486,S154,R2R3-CORR-V2-03271,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-TRU,0.699000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03487,S154,R2R3-CORR-V2-03272,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-UB,0.620000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03488,S154,R2R3-CORR-V2-03273,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-FC,0.237000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03489,S154,R2R3-CORR-V2-03274,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.548000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03491,S154,R2R3-CORR-V2-03276,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-SI,0.394000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03493,S154,R2R3-CORR-V2-03278,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-TRU,0.481000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03494,S154,R2R3-CORR-V2-03279,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-UB,0.464000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03495,S154,R2R3-CORR-V2-03280,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-PE,0.194000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03497,S154,R2R3-CORR-V2-03282,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-SI,0.459000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03499,S154,R2R3-CORR-V2-03284,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-TRU,0.407000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03500,S154,R2R3-CORR-V2-03285,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-UB,0.154000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03502,S154,R2R3-CORR-V2-03287,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-SI,0.437000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03504,S154,R2R3-CORR-V2-03289,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-TRU,0.525000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03505,S154,R2R3-CORR-V2-03290,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-UB,0.620000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03511,S154,R2R3-CORR-V2-03296,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,SI-TRU,0.509000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03512,S154,R2R3-CORR-V2-03297,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,SI-UB,0.406000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03515,S154,R2R3-CORR-V2-03300,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,TRU-UB,0.464000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03516,S170,R2R3-CORR-V2-03301,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-ATT,0.645000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03518,S170,R2R3-CORR-V2-03303,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-BI,0.597000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03519,S170,R2R3-CORR-V2-03304,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-EE,0.177000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03521,S170,R2R3-CORR-V2-03306,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-PE,0.499000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03522,S170,R2R3-CORR-V2-03307,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-SE,0.675000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03528,S170,R2R3-CORR-V2-03313,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-BI,0.642000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03529,S170,R2R3-CORR-V2-03314,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-EE,0.269000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03531,S170,R2R3-CORR-V2-03316,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-PE,0.703000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03532,S170,R2R3-CORR-V2-03317,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-SE,0.689000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03546,S170,R2R3-CORR-V2-03331,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.326000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03548,S170,R2R3-CORR-V2-03333,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.593000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03549,S170,R2R3-CORR-V2-03334,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SE,0.645000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03555,S170,R2R3-CORR-V2-03340,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.342000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03556,S170,R2R3-CORR-V2-03341,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-SE,0.297000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03567,S170,R2R3-CORR-V2-03352,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-SE,0.644000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03594,S130,R2R3-CORR-V2-03379,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-BI,0.398000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03595,S130,R2R3-CORR-V2-03380,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-EE,0.363000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03597,S130,R2R3-CORR-V2-03382,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-PE,0.385000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03612,S130,R2R3-CORR-V2-03397,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.506000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03614,S130,R2R3-CORR-V2-03399,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.552000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
