record_id,title,year,doi_url,screening_decision,exclude_code,source
REC_10860,Exploring the impact of ChatGPT usability on attitudes and beliefs among Indian higher education students: a structural analysis,2025,https://doi.org/10.1504/IJKL.2025.145989,X,E-FT6,Tab2_AutoINC_R1
REC_07999,Gen AI Literacy and Acceptance Among EFL Teachers: An Exploration Through the UTAUT Model and Self-Determination Theory,2025,https://doi.org/10.1111/ejed.70364,I,,Tab2_AutoINC_R1
REC_05930,Towards informed policy decisions: assessing student perceptions and intentions to use ChatGPT for academic performance in higher education,2025,https://doi.org/10.1080/17516234.2024.2422917,X,E-FT3,Tab2_AutoINC_R1
REC_12310,Decoding EFL Learners’ Intention to Use ChatGPT for Academic Writing: Cognitive and Emotional Drivers,2025,https://doi.org/10.26803/ijlter.24.3.1,X,E-FT3,Tab2_AutoINC_R1
REC_12724,Integrating AI in Sustainable Writing: An Empirical Investigation of the Technology Acceptance Model in Asian Social Sciences,2024,https://doi.org/10.33168/JLISS.2024.0321,X,E-FT3,Tab2_AutoINC_R1
REC_00762,Investigating AI-based academic support acceptance and its impact on students' performance in Malaysian and Pakistani higher education institutions,2024,https://doi.org/10.1007/s10639-024-12599-x,I,,Tab2_AutoINC_R1
REC_07700,Determinants of Using AI-Based Chatbots for Knowledge Sharing: Evidence From PLS-SEM and Fuzzy Sets (fsQCA),2024,https://doi.org/10.1109/TEM.2023.3237789,X,E-FT3,Tab2_AutoINC_R1
REC_06043,"Assessing the use of AI tools for EFL exam preparation at Saudi universities: efficiency, benefits, and challenges",2025,https://doi.org/10.1080/2331186X.2025.2507553,X,E-FT3,Tab2_AutoINC_R1
REC_06532,Discovering students' continuous intentions to use ChatGPT in higher education: a tale of two theories,2024,https://doi.org/10.1108/AEDS-04-2024-0096,X,E-FT2,Tab2_AutoINC_R1
REC_06040,Modeling artificial intelligence-enabled teaching continuance intentions in higher educational institutions using the expectation confirmation model (ECM),2025,https://doi.org/10.1080/2331186X.2025.2479401,X,E-FT3,Tab2_AutoINC_R1
REC_05777,Modelling university lecturers' intention to adopt artificial intelligence in assessment design systems,2025,https://doi.org/10.1080/14703297.2025.2517295,X,E-FT3,Tab2_AutoINC_R1
REC_09828,Insights into the relationship between anxiety and attitudes toward artificial intelligence among nursing students,2025,https://doi.org/10.1186/s12912-025-03490-2,I,,Tab2_AutoINC_R1
REC_00861,Academics as adopters of generative AI: an application of diffusion of innovations theory,2025,https://doi.org/10.1007/s10639-025-13835-8,X,E-FT2,Tab2_AutoINC_R1
REC_13723,Learners' Acceptance of ChatGPT in School,2025,https://doi.org/10.3390/educsci15070904,I,,Tab2_AutoINC_R1
REC_01932,Association between Generative AI self-efficacy and Generative AI acceptance: The mediating role of Generative AI trust and the moderating role of Generative AI risk perception,2025,https://doi.org/10.1016/j.actpsy.2025.105791,I,,Tab2_AutoINC_R1
REC_03981,Drivers of generative AI adoption in higher education through the lens of the Theory of Planned Behaviour,2024,https://doi.org/10.1016/j.techsoc.2024.102521,X,E-FT2,Tab2_AutoINC_R1
REC_08053,What Drives University Students to Use ChatGPT for Translation? Disciplinary and Experiential Influences,2025,https://doi.org/10.1111/ijal.12856,I,,Tab2_AutoINC_R1
REC_08981,Factors Shaping the Adoption of AI Tools among Gen Z: An Extended UTAUT2 Model Investigation Using CB-SEM,2024,https://doi.org/10.1177/02704676241283362,I,,Tab2_AutoINC_R1
REC_12203,Using Artificial Intelligence Technology to Improve Business English Language Teaching Effectiveness,2024,https://doi.org/10.2478/amns-2024-2365,I,,Tab2_AutoINC_R1
REC_08967,"Impact of technology literacy, information literacy, and user satisfaction on the adoption of GAI-ChatGPT for learning, knowledge acquisition, and knowledge dissemination among Chinese students",2025,https://doi.org/10.1177/02666669251366666,I,,Tab2_AutoINC_R1
REC_05604,"Predicting nursing students' behavioral intentions to use AI: The interplay of ethical awareness, digital literacy, moral sensitivity, attitude, self-efficacy, anxiety, and social influence",2025,https://doi.org/10.1080/10911359.2025.2472852,X,E-FT2,Tab2_AutoINC_R1
REC_15025,Factors influencing satisfaction and continued use intention of ChatGPT in the academic context: analysis using structural equation modeling; Factores que influyen en la satisfacción y la intención de uso continuado de ChatGPT en el contexto académico: análisis mediante modelos de ecuaciones estructurales,2025,https://doi.org/10.56294/dm2025728,X,E-FT2,Tab2_AutoINC_R1
REC_07997,"Needs Satisfaction Mediates the Relationships Between TPACK, Self-Efficacy and Teachers' Willingness to Integrate Generative AI Into Higher Education Practices",2025,https://doi.org/10.1111/ejed.70328,X,E-FT3,Tab2_AutoINC_R1
REC_06042,Factors influencing the acceptance and usage of ChatGPT as an emerging learning tool among higher education students in Bangladesh: a structural equation modeling,2025,https://doi.org/10.1080/2331186X.2025.2504224,I,,Tab2_AutoINC_R1
REC_12297,Determinants of Intention to Use ChatGPT for Professional Development among Omani EFL Pre-service Teachers,2023,https://doi.org/10.26803/ijlter.22.12.10,X,E-FT6,Tab2_AutoINC_R1
REC_01922,Key factors influencing intention to use ChatGPT: An empirical study of U. S. students,2025,https://doi.org/10.1016/j.actpsy.2025.105516,I,,Tab2_AutoINC_R1
REC_09466,"Chatting Heavily with ChatGPT: Investigating Usefulness, Privacy, Integrity, Ease, and Intention as Drivers of Technology Acceptance Among Business Communication Students",2025,https://doi.org/10.1177/23294906251319016,I,,Tab2_AutoINC_R1
REC_06020,Exploring pre-service biology teachers' intention to teach genetics using an AI intelligent tutoring - based system,2024,https://doi.org/10.1080/2331186X.2024.2310976,I,,Tab2_AutoINC_R1
REC_12266,Determinants of Generative AI Adoption in Higher Education: A Social Science Perspective on Thai Faculty Behavioral Intentions,2025,https://doi.org/10.26417/bamx9m98,I,,Tab2_AutoINC_R1
REC_01467,Exploring the usage behavior of generative artificial intelligence: a case study of ChatGPT with insights into the moderating effects of habit and personal innovativeness,2025,https://doi.org/10.1007/s12144-024-07193-w,I,,Tab2_AutoINC_R1
REC_01918,Developing an integrated model to explore key factors influencing university students' behavioral intentions to use ChatGPT in enhancing higher education in the hail region,2025,https://doi.org/10.1016/j.actpsy.2025.105445,X,E-FT2,Tab2_AutoINC_R1
REC_06650,Is generative artificial intelligence (GenAI) trustable among LIS students? A study of ChatGPT using the stimuli-organism-response framework,2025,https://doi.org/10.1108/EL-04-2025-0160,X,,Tab2_AutoINC_R1
REC_06658,"Dimensions of artificial intelligence acceptance among pre-service EFL teachers: exploring usability, usefulness, social norms, ethics and intentions using ChatGPT",2025,https://doi.org/10.1108/EL-12-2024-0391,I,,Tab2_AutoINC_R1
REC_11362,Evaluating Generative AI Tool Adoption and Its Effects on Academic Performance,2025,https://doi.org/10.18576/amis/190404,X,E-FT1,Tab2_AutoINC_R1
REC_00718,Understanding key drivers affecting students' use of artificial intelligence-based voice assistants,2022,https://doi.org/10.1007/s10639-022-10947-3,I,,Tab2_AutoINC_R1
REC_00720,"Adoption, use and enhancement of virtual learning during COVID-19",2022,https://doi.org/10.1007/s10639-022-10985-x,I,,Tab2_AutoINC_R1
REC_02204,Understanding of ChatGPT adoption among business school students,2025,https://doi.org/10.1016/j.caeai.2025.100441,I,,Tab2_AutoINC_R1
REC_13884,Determinants of ChatGPT Adoption Intention in Higher Education: Expanding on TAM with the Mediating Roles of Trust and Risk,2025,https://doi.org/10.3390/info16020082,I,,Tab2_AutoINC_R1
REC_02205,Factors affecting acceptance of ChatGPT-4o by English language instructors: The extended TAM approach,2025,https://doi.org/10.1016/j.caeai.2025.100452,I,,Tab2_AutoINC_R1
REC_11382,Undergraduate Intentions of Generative Artificial Intelligence for Enhanced Learning: Influence of Attitude and Perceived Behavioral Control,2025,https://doi.org/10.18848/1832-3669/CGP/v21i01/169-188,X,E-FT2,Tab2_AutoINC_R1
REC_12164,Factors Driving ChatGPT Adoption in Higher Education: A UTAUT-Based Analysis of Student Behavioural Intentions,2025,https://ajue.uitm.edu.my/wp-content/uploads/2025/06/42-Tehreem-Factors-Driving-ChatGPT-Adoption.pdf,I,,Tab2_AutoINC_R1
REC_13890,Exploring the Determinants of Continuous Participation in Virtual International Design Workshops Mediated by AI-Driven Digital Humans,2025,https://doi.org/10.3390/info17010024,X,E-FT3,Tab2_AutoINC_R1
REC_00766,Examining the moderating effect of motivation on technology acceptance of generative AI for English as a foreign language learning,2024,https://doi.org/10.1007/s10639-024-12763-3,I,,Tab2_AutoINC_R1
REC_13891,Chatbot Technology Use and Acceptance Using Educational Personas,2024,https://doi.org/10.3390/informatics11020038,I,,Tab2_AutoINC_R1
REC_06852,"Applying the stimulus-organism-behavior-consequence framework to examine the relationship between intention, usage and recommendation of ChatGPT in higher education",2025,https://doi.org/10.1108/IJEM-09-2023-0463,X,E-FT3,Tab2_AutoINC_R1
REC_06726,AI as my teacher: adoption of AI-driven virtual teaching assistants among students using the unified theory of acceptance and use of technology 2,2025,https://doi.org/10.1108/HESWBL-02-2025-0062,I,,Tab2_AutoINC_R1
REC_13892,AI Literacy and Intention to Use Text-Based GenAI for Learning: The Case of Business Students in Korea,2024,https://doi.org/10.3390/informatics11030054,I,,Tab2_AutoINC_R1
REC_00758,Gen-AI integration in higher education: Predicting intentions using SEM-ANN approach,2024,https://doi.org/10.1007/s10639-024-12506-4,I,,Tab2_AutoINC_R1
REC_00750,Factors influencing students' intention to adopt and use ChatGPT in higher education: A study in the Vietnamese context,2024,https://doi.org/10.1007/s10639-023-12333-z,I,,Tab2_AutoINC_R1
REC_06711,Factors affecting intention of academic librarians in Pakistan universities to use AI tools: an extension of the UTAUT model,2025,https://doi.org/10.1108/GKMC-08-2024-0560,I,,Tab2_AutoINC_R1
REC_13848,Understanding Medical Students' Perceptions of and Behavioral Intentions toward Learning Artificial Intelligence: A Survey Study,2022,https://doi.org/10.3390/ijerph19148733,X,,Tab2_AutoINC_R1
REC_11866,"Utilization of, Perceptions on, and Intention to Use AI Chatbots Among Medical Students in China: National Cross-Sectional Study",2024,https://doi.org/10.2196/57132,I,,Tab2_AutoINC_R1
REC_12850,Motivational and appraisal factors shaping generative AI use and intention in Austrian higher education students and teachers,2025,https://doi.org/10.3389/feduc.2025.1677827,I,,Tab2_AutoINC_R1
REC_05924,Modeling learners' intention to continue using generative AI in informal language learning: the role of cognitive appraisals and emotions,2025,https://doi.org/10.1080/17501229.2025.2551120,X,E-FT3,Tab2_AutoINC_R1
REC_05921,Dual-channel conduction modulated by digital literacy: examining technology shock awareness and informal digital learning through an AI-enabled human-computer interaction lens,2025,https://doi.org/10.1080/17483107.2025.2573221,X,E-FT6,Tab2_AutoINC_R1
REC_11428,Artificial Intelligence in Higher Education: A Cross-Cultural Examination of Students’ Behavioral Intentions and Attitudes,2024,https://doi.org/10.19173/irrodl.v25i3.7703,X,E-FT6,Tab2_AutoINC_R1
REC_02197,What influences college students using AI for academic writing? - A quantitative analysis based on HISAM and TRI theory,2025,https://doi.org/10.1016/j.caeai.2025.100391,I,,Tab2_AutoINC_R1
REC_02175,ChatGPT in higher education learning: Acceptance and use,2023,https://doi.org/10.1016/j.caeai.2023.100190,I,,Tab2_AutoINC_R1
REC_02179,"Integrating the adapted UTAUT model with moral obligation, trust and perceived risk to predict ChatGPT adoption for assessment support: A survey with students",2024,https://doi.org/10.1016/j.caeai.2024.100246,I,,Tab2_AutoINC_R1
REC_05362,Influence of pedagogical beliefs and perceived trust on teachers’ acceptance of educational artificial intelligence tools,2023,https://doi.org/10.1080/10447318.2022.2049145,X,E-FT3,Tab2_AutoINC_R1
REC_14931,Perceived Ease of Use and Usefulness in AI-Generated Content Adoption: Gender as a Moderator,2025,https://doi.org/10.53761/gka8jq15,I,,Tab2_AutoINC_R1
REC_02192,A cross-national assessment of artificial intelligence (AI) Chatbot user perceptions in collegiate physics education,2025,https://doi.org/10.1016/j.caeai.2025.100365,I,,Tab2_AutoINC_R1
REC_02194,"Extending the technology acceptance model: The role of subjective norms, ethics, and trust in AI tool adoption among students",2025,https://doi.org/10.1016/j.caeai.2025.100379,I,,Tab2_AutoINC_R1
REC_11401,Integrating AI in Academia: A SEM Evaluation of Research Scholars’ Usage Intentions on ChatGPT,2025,https://doi.org/10.18870/hlrc.v15i2.1598,I,,Tab2_AutoINC_R1
REC_01286,What Factors Affect the Adoption Intention and Actual Use of ChatGPT in Higher Education? The Moderating Role of Academic Integrity,2025,https://doi.org/10.1007/s11528-025-01096-8,I,,Tab2_AutoINC_R1
REC_15386,Perceptions of and Behavioral Intentions towards Learning Artificial Intelligence in Primary School Students,2021,https://www.jstor.org/stable/pdf/27032858.pdf?casa_token=jzcxRB88InwAAAAA:lQDbjr_DqsvI7L3Z-_daNsOmqfwYbI7GRPv1sqWhWaFzZcKOe0uxskbuOpm3Q8L_FtiS2emob0Xeu6kFDok3pmce_G2CvIcqNhcaupo7O54Zde9EMBkm,X,E-FT2,Tab2_AutoINC_R1
REC_05503,Proposing a conceptual model for the adoption of artificial intelligence by teachers in STEM education,2025,https://doi.org/10.1080/10494820.2025.2457350,I,,Tab2_AutoINC_R1
REC_07052,How effort expectancy and performance expectancy interact to trigger higher education students' uses of ChatGPT for learning,2024,https://doi.org/10.1108/ITSE-05-2023-0096,X,E-FT2,Tab2_AutoINC_R1
REC_08613,AI Adoption and Educational Effectiveness in Emerging Higher Education Institutions: The Moderating Role of Digital Literacy and Institutional Support,2025,https://doi.org/10.1142/S021964922550090X,I,,Tab2_AutoINC_R1
REC_02756,Patients' Acceptance and Intentions on Using Artificial Intelligence in Dental Diagnosis: Insights From Unified Theory of Acceptance and Use of Technology 2 Model,2025,https://doi.org/10.1016/j.identj.2025.103893,I,,Tab2_AutoINC_R1
REC_07099,Understanding AI acceptance among Indonesian pre-service teachers: the mediating role of anxiety and self-efficacy in a UTAUT framework,2025,https://doi.org/10.1108/JARHE-05-2025-0358,I,,Tab2_AutoINC_R1
REC_05104,Acceptance of Artificial Intelligence Application in the Post-Covid Era and Its Impact on Faculty Members' Occupational Well-being and Teaching Self Efficacy: A Path Analysis Using the UTAUT 2 Model,2023,https://doi.org/10.1080/08839514.2023.2175110,X,E-FT2,Tab2_AutoINC_R1
REC_09774,Assessing ChatGPT adoption in Jordanian medical education: a UTAUT model approach,2025,https://doi.org/10.1186/s12909-025-07336-y,I,,Tab2_AutoINC_R1
REC_14137,Exploring the Key Factors Influencing College Students' Willingness to Use AI Coding Assistant Tools: An Expanded Technology Acceptance Model,2024,https://doi.org/10.3390/systems12050176,I,,Tab2_AutoINC_R1
REC_00841,Exploring user awareness and perceived usefulness of generative AI in higher education: The moderating role of trust,2025,https://doi.org/10.1007/s10639-025-13612-7,I,,Tab2_AutoINC_R1
REC_13694,Drivers of Chatbot Adoption among K-12 Teachers in Saudi Arabia,2024,https://doi.org/10.3390/educsci14091034,X,E-FT2,Tab2_AutoINC_R1
REC_08731,Correlates of ChatGPT use intention among freshmen health sciences students,2025,https://doi.org/10.11591/edulearn.v19i3.22348,X,E-FT3,Tab2_AutoINC_R1
REC_13316,Research on the influencing factors of generative artificial intelligence usage intent in post-secondary education: an empirical analysis based on the AIDUA extended model,2025,https://doi.org/10.3389/fpsyg.2025.1644209,X,E-FT2,Tab2_AutoINC_R1
REC_15051,Every Coin has Two Sides: Navigating Factors of Generative Pre-Trained Transformer Adoption Intentions Among Educators in Thailand,2024,https://doi.org/10.57239/PJLSS-2024-22.1.00424,I,,Tab2_AutoINC_R1
REC_13556,Prediction of the Use of Generative Artificial Intelligence Through ChatGPT Among Costa Rican University Students: A PLS Model Based on UTAUT2,2025,https://doi.org/10.3390/app15063363,I,,Tab2_AutoINC_R1
REC_14719,The Use of Artificial Intelligence in Accounting Classes: Behavioral Insights from Students,2025,https://doi.org/10.47738/jads.v6i3.781,I,,Tab2_AutoINC_R1
REC_14714,Pre-service teachers' behavioral intentions toward AI integration: an extension of the Technology Acceptance Model,2025,https://doi.org/10.47553/rifop.v39i3.115994,X,E-FT6,Tab2_AutoINC_R1
REC_00784,Unveiling the drivers of ChatGPT utilization in higher education sectors: the direct role of perceived knowledge and the mediating role of trust in ChatGPT,2025,https://doi.org/10.1007/s10639-024-13095-y,I,,Tab2_AutoINC_R1
REC_07671,Determinants of Generative AI Adoption Through the UTAUT Model: Insights From Postgraduate Business Students,2025,https://doi.org/10.1109/RITA.2025.3613135,I,,Tab2_AutoINC_R1
REC_14099,Can Multimodal Large Language Models Enhance Performance Benefits Among Higher Education Students? An Investigation Based on the Task-Technology Fit Theory and the Artificial Intelligence Device Use Acceptance Model,2024,https://doi.org/10.3390/su162310780,X,E-FT3,Tab2_AutoINC_R1
REC_13749,Examining Students' Acceptance and Use of ChatGPT in Saudi Arabian Higher Education,2024,https://doi.org/10.3390/ejihpe14030047,I,,Tab2_AutoINC_R1
REC_10029,Exploring the factors influencing the adoption of artificial intelligence technology by university teachers: the mediating role of confidence and AI readiness,2025,https://doi.org/10.1186/s40359-025-02620-4,X,E-FT2,Tab2_AutoINC_R1
REC_07876,Investigation of the moderation effect of gender and study level on the acceptance and use of generative AI by higher education students: Comparative evidence from Poland and Egypt,2024,https://doi.org/10.1111/bjet.13425,I,,Tab2_AutoINC_R1
REC_14884,Factors affecting ChatGPT use in education employing TAM: A Jordanian universities’ perspective,2024,https://doi.org/10.5267/j.ijdns.2024.3.007,I,,Tab2_AutoINC_R1
REC_14478,Factors Affecting the Adoption and Use of ChatGPT in Higher Education,2024,https://doi.org/10.4018/IJICTE.339557,I,,Tab2_AutoINC_R1
REC_05489,A study on behavioral intentions of artificial intelligence learning platform: Comparing the perspectives of teachers and students,2025,https://doi.org/10.1080/10494820.2024.2343752,I,,Tab2_AutoINC_R1
REC_15363,Artificial Intelligence in Nursing Education: A Cross-sectional UTAUT Analysis Study,2025,https://doi.org/10.7860/JCDR/2025/76894.20521,X,E-FT6,Tab2_AutoINC_R1
REC_04751,"Artificial intelligence, social influence, and AI anxiety: analyzing the intentions of science doctoral students to use ChatGPT with PLS-SEM",2025,https://doi.org/10.1057/s41599-025-05641-x,I,,Tab2_AutoINC_R1
REC_04752,Bridging AI literacy and UTAUT constructs: structural equation modeling of AI adoption among Chinese university students,2025,https://doi.org/10.1057/s41599-025-05775-y,I,,Tab2_AutoINC_R1
REC_07630,Key Factors Influencing Preservice Chinese Teachers' Willingness for Implementing AI Applications in Higher Education,2025,https://doi.org/10.1109/ACCESS.2025.3568834,I,,Tab2_AutoINC_R1
REC_00793,Just learn it? How individual differences and HMSAM impact learners' intention to engage in AI-related education,2025,https://doi.org/10.1007/s10639-024-13199-5,I,,Tab2_AutoINC_R1
REC_00780,The moderating role of technology proficiency and academic discipline in AI-chatbot adoption within higher education: Insights from a PLS-SEM analysis,2025,https://doi.org/10.1007/s10639-024-13023-0,I,,Tab2_AutoINC_R1
REC_00825,Modeling Chinese EFL learners' intention to use generative AI for L2 writing through an integrated model of the TAM and TTF,2025,https://doi.org/10.1007/s10639-025-13505-9,I,,Tab2_AutoINC_R1
REC_13643,Examining the Influence of AI on Python Programming Education: An Empirical Study and Analysis of Student Acceptance Through TAM3,2025,https://doi.org/10.3390/computers14100411,I,,Tab2_AutoINC_R1
REC_09430,Factors Influencing the Acceptance of ChatGPT in High Education: An Integrated Model With PLS-SEM and fsQCA Approach,2024,https://doi.org/10.1177/21582440241289835,I,,Tab2_AutoINC_R1
REC_00933,Instrumental and integrative motivations predict intention to use generative AI chatbots for English learning among undergraduates with non English majors in Chinese private universities,2025,https://doi.org/10.1007/s10791-025-09753-5,I,,Tab2_AutoINC_R1
REC_12355,UNRAVELING KNOWLEDGE-BASED CHATBOT ADOPTION INTENTION IN ENHANCING SPECIES LITERACY,2024,https://doi.org/10.28945/5280,X,E-FT2,Tab2_AutoINC_R1
REC_15667,Mapping Edifying Territories: A Cross-Sectional Study on the Dynamics Influencing Students' Readiness and Intention to Clinch Artificial Intelligence,2025,https://www.researchgate.net/profile/Cristina-Teresa-Lim/publication/392840057_Mapping_Edifying_Territories_A_Cross-Sectional_Study_on_the_Dynamics_Influencing_Students'_Readiness_and_Intention_to_Clinch_Artificial_Intelligence/links/6854e82793040b17338c2993/Mapping-Edifying-Territories-A-Cross-Sectional-Study-on-the-Dynamics-Influencing-Students-Readiness-and-Intention-to-Clinch-Artificial-Intelligence.pdf,I,,Tab2_AutoINC_R1
REC_00831,The role of perceived utility and ethical concerns in the adoption of AI-based data analysis tools: A multi-group structural equation model analysis among academic researchers,2025,https://doi.org/10.1007/s10639-025-13535-3,I,,Tab2_AutoINC_R1
REC_11044,Exploring EFL Learners’ Acceptance of ChatGPT: Application of the Extended Technology Acceptance Model,2025,https://doi.org/10.15858/engtea.80.1.202503.45,X,E-FT6,Tab2_AutoINC_R1
REC_03559,Factors affecting Artificial Intelligence usage intention among nursing students: Unified theory of acceptance and use of technology,2025,https://doi.org/10.1016/j.nedt.2025.106780,I,,Tab2_AutoINC_R1
REC_11167,"Higher Education Transformation through AI-Based Learning Innovation: Faculty Members’ Perception, Challenges, and Adoption in Teaching and Assessment",2025,https://doi.org/10.17275/per.25.90.12.6,X,E-FT3,Tab2_AutoINC_R1
REC_12364,USING MACHINE LEARNING ALGORITHMS TO CLUSTER AND ANALYSE STUDENTS’ ACCEPTANCE OF MOBILE LEARNING MANAGEMENT SYSTEMS,2025,https://doi.org/10.28945/5596,X,E-FT3,Tab2_AutoINC_R1
REC_12381,Predicting EFL Students’ Use of Artificial Intelligence Tool in Advancing Their Writing Skills,2025,https://doi.org/10.28991/ESJ-2025-SIED1-018,I,,Tab2_AutoINC_R1
REC_15382,Factors Affecting the Adoption of AI-Based Applications in Higher Education: An Analysis of Teachers' Perspectives Using Structural Equation Modeling,2021,https://www.jstor.org/stable/pdf/27032860.pdf?casa_token=veHHJV2P-xAAAAAA:fGzIxiZnPaSGAk2iUR9vuwnrj22asqpj2AhIIL0_f65do4j7HR2VwHQhfzuUR6Gpm4fly3igRee8CFU3PaOR6LWIpp5Ibk74ZQXLIQryyGjBJeRZeNmf,X,E7,Tab2_AutoINC_R1
REC_07274,Integrating Tam and UGT to explore students’ motivation for using ChatGPT for learning in Vietnam,2024,https://doi.org/10.1108/JRIT-05-2024-0116,I,,Tab2_AutoINC_R1
REC_12496,Higher education students' ChatGPT use behavior: Structural equation modelling of contributing factors through a modified UTAUT model,2025,https://doi.org/10.30935/cedtech/17243,I,,Tab2_AutoINC_R1
REC_15136,From optimism to trust: how ChatGPT is reshaping student confidence in AI-driven learning,2025,https://doi.org/10.5944/ried.28.2.43238,X,E-FT1,Tab2_AutoINC_R1
REC_15137,The effects of awareness and trust on students' willingness to use ChatGPT: an integrated TAM-ECM model,2025,https://doi.org/10.5944/ried.28.2.43476,X,E-FT1,Tab2_AutoINC_R1
REC_00846,Unraveling the influential factors driving persistent adoption of ChatGPT in learning environments,2025,https://doi.org/10.1007/s10639-025-13662-x,X,E-FT3,Tab2_AutoINC_R1
REC_14511,Measuring Graduate Students' Use of ChatGPT in Academic Writing Based on the Technology Acceptance Model,2025,https://doi.org/10.4018/IJWLTT.392931,I,,Tab2_AutoINC_R1
REC_09449,Generative AI Use Among Saudi and Korean Language Learners in Higher Education: Examination Through a Modified TAM Framework,2025,https://doi.org/10.1177/21582440251387804,I,,Tab2_AutoINC_R1
REC_00807,Exploring the adoption of AI-enabled English learning applications among university students using extended UTAUT2 model,2025,https://doi.org/10.1007/s10639-025-13349-3,I,,Tab2_AutoINC_R1
REC_10706,Exploring the link between AI usage intention and digital competence among college PE teachers: A moderated mediation model based on SCT and UTAUT,2025,https://doi.org/10.1371/journal.pone.0334699,X,E-FT3,Tab2_AutoINC_R1
REC_07619,What Motivates Second Language Majors to Use Generative AI for Informal Learning? Insights From the Theory of Planned Behavior,2025,https://doi.org/10.1109/ACCESS.2025.3544489,I,,Tab2_AutoINC_R1
REC_07204,ChatGPT in the classroom: navigating the generative AI wave among international business students - a moderated mediation approach,2025,https://doi.org/10.1108/JIEB-08-2024-0097,I,,Tab2_AutoINC_R1
REC_02942,Osteopathy educators' and researchers’ perspectives on artificial intelligence in academia: A cross-sectional study,2025,https://doi.org/10.1016/j.ijosm.2025.100774,X,E-FT2,Tab2_AutoINC_R1
REC_09123,Impact of AI adoption on the digital workplace and accounting education for university students,2025,https://doi.org/10.1177/09504222251376760,I,,Tab2_AutoINC_R1
REC_07258,Antecedents of sustainable generative AI use among HEIs employees: examining net benefits through the lens of IS success and innovativeness,2025,https://doi.org/10.1108/JOCM-03-2025-0278,X,E-FT2,Tab2_AutoINC_R1
REC_03259,Responsibility and AI: Exploring technology acceptance models,2025,https://doi.org/10.1016/j.jik.2025.100852,I,,Tab2_AutoINC_R1
REC_06032,An exploratory study of artificial intelligence adoption in higher education,2024,https://doi.org/10.1080/2331186X.2024.2386892,I,,Tab2_AutoINC_R1
REC_14246,Battle of AI chatbots: Graduate students’ perceptions of ChatGPT versus Gemini for learning purposes in Egyptian higher education,2025,https://doi.org/10.37074/jalt.2025.8.1.7,I,,Tab2_AutoINC_R1
REC_12458,Investigating EFL Learners’ Perceptions of Using AI to Enhance English Vocabulary Acquisition Based on The Technology Acceptance Model,2025,https://doi.org/10.30564/fls.v7i2.8593,I,,Tab2_AutoINC_R1
REC_11462,The impact of artificial intelligence on maker education: Motivation and technology acceptance in teacher training,2025,https://doi.org/10.20448/jeelr.v12i2.6893,I,,Tab2_AutoINC_R1
REC_06053,Adoption of AI tools and their impact on the academic research output of business school students,2025,https://doi.org/10.1080/2331186X.2025.2556892,X,E-FT3,Tab2_AutoINC_R1
REC_14720,"Acceptance and Success Model for AI Use in Higher Education: Development, Instrument Decomposition, and Its Triangulation Testing",2025,https://doi.org/10.47738/jads.v6i4.619,X,E-FT3,Tab2_AutoINC_R1
REC_07980,Shifting Dynamics: Who Holds the Reins in Decision-Making With Artificial Intelligence Tools? Perspectives of Gen Z Pre-Service Teachers,2025,https://doi.org/10.1111/ejed.70053,X,E-FT3,Tab2_AutoINC_R1
REC_15651,EVALUATING THE TRUSTWORTHINESS OF CHATGPT-GENERATED HEALTH INFORMATION AMONG FUTURE HEALTH CARE PROFESSIONALS,2025,,X,E-FT6,Tab2_AutoINC_R1
REC_07976,University Learners' Readiness for ChatGPT-Assisted English Learning: Scale Development and Validation,2024,https://doi.org/10.1111/ejed.12886,I,,Tab2_AutoINC_R1
REC_05836,Assessing EFL learners' attitudes on Generative Artificial Intelligence: Development and validation of Generative Artificial Intelligence attitude scale for EFL learners (GenAIAS),2024,https://doi.org/10.1080/15391523.2024.2437744,X,E-FT6,Tab2_AutoINC_R1
REC_11394,Factors Affecting AI-Innovation Adoption in a Higher Education Institution’s Learning Management System,2025,https://doi.org/10.18848/2327-0144/CGP/v32i02/101-116,X,E-FT1,Tab2_AutoINC_R1
REC_13705,Engineering Students' Use of Large Language Model Tools: An Empirical Study Based on a Survey of Students from 12 Universities,2025,https://doi.org/10.3390/educsci15030280,X,,Tab2_AutoINC_R1
REC_12298,Faculty Members’ Awareness of Artificial Intelligence and Its Relationship to Technology Acceptance and Digital Competencies at King Faisal University,2023,https://doi.org/10.26803/ijlter.22.7.25,X,E-FT6,Tab2_AutoINC_R1
REC_14930,Assessing the Determinants of Generative AI Integration: A Study on Google's Gemini Adoption Among Thai University Students,2024,https://doi.org/10.53761/7zmssq60,X,E-FT2,Tab2_AutoINC_R1
REC_01858,AI-driven career guidance: comparing Nigerian undergraduate and postgraduate perceptions,2025,https://doi.org/10.1007/s44217-025-00900-0,X,E-FT3,Tab2_AutoINC_R1
REC_14885,A comparative analysis between ChatGPT & Google as learning platforms: The role of mediators in the acceptance of learning platform,2024,https://doi.org/10.5267/j.ijdns.2024.6.016,X,E-FT2,Tab2_AutoINC_R1
REC_01928,The impact of personality traits and AI literacy on the adoption intentions of AI among design faculty in Chinese higher education,2025,https://doi.org/10.1016/j.actpsy.2025.105709,X,E-FT2,Tab2_AutoINC_R1
