record_id,title,abstract,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_07983,Enhancing Academic Engagement and Needs Satisfaction Through AI: A Mixed-Methods Study in Chinese EFL Tertiary Education Context,"The rapid growth of artificial intelligence (AI) has transformed the educational field by providing efficient assistance for personalised learning. Despite the promising opportunities AI has presented, the impact of AI tools on students' learning outcomes in language learning settings has yet to be further explored, as well as their potential to enhance academic engagement in this specific domain. Therefore, based on the framework of Self-Determination Theory (SDT), this research aims to examine the role of behavioural, cognitive, and emotional engagement in improving students' needs satisfaction specifically among 300 Chinese tertiary learners in the AI-enhanced Chinese EFL context. A mixed-methods approach was used to collect data from Chinese EFL college students, combining self-report surveys and semi-structured interviews. Results from the quantitative data showed that AI perception and academic engagement significantly impact needs satisfaction in AI-enhanced EFL learning. Also, the qualitative findings suggested that while academic engagement and needs satisfaction are critical facilitators for adopting AI-assisted EFL learning, perceived difficulties and unmet needs are significant barriers to long-term usage. Moreover, this study contributes to SDT by highlighting the critical role of academic engagement in enhancing needs satisfaction and offering practical strategies for educators to improve AI application adoption and effectiveness in Chinese educational contexts.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.41,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Codex-sub(gpt-5.1-codex-mini): Quantitative data on academic engagement and AI perception is reported, but the abstract never explicitly defines or reports a measure of adoption/acceptance/intention/use, so it’s unclear whether the inclusion criterion is met.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08953,Decoding the ChatGPT mystery: A comprehensive exploration of factors driving AI language model adoption,"The increasing ubiquity of Artificial Intelligence (AI) chatbots across a variety of sectors has sparked a burgeoning interest in deciphering the determinants that govern their adoption and usage. This study aims to examine the pivotal factors that influence the practical usage of the AI chatbot, ChatGPT, among a sample of university students. Leveraging the theoretical framework of planned behavior, the research model scrutinizes the interplay between knowledge application, perceived intelligence, usability, attitude, subjective norms, perceived behavioral control, trust, behavioral intention, and actual usage. Data procured from a survey of university students were examined through the lens of structural equation modeling. The outcomes reveal that knowledge application, perceived intelligence, and usability have a positive impact on attitudes towards ChatGPT. Perceived intelligence also influences knowledge application, usability, and trust. Concurrently, attitude and subjective norms notably affect behavioral intention. Contrary to expectations, perceived behavioral control did not significantly influence behavioral intention. Trust emerged as a crucial factor steering behavioral intention, which in turn, positively correlates with the actual usage of ChatGPT. These insights enrich the academic discourse on AI chatbot adoption and provide practical implications for AI developers, educators, and policy makers, striving to enhance user engagement with AI systems in educational contexts.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing. Cannot assess if it's an empirical quantitative study, in an educational context, reports sample size >= 50, or statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11444,Health Care Trainees' and Professionals' Perceptions of ChatGPT in Improving Medical Knowledge Training: Rapid Survey Study,"Background: ChatGPT is a powerful pretrained large language model. It has both demonstrated potential and raised concerns related to knowledge translation and knowledge transfer. To apply and improve knowledge transfer in the real world, it is essential to assess the perceptions and acceptance of the users of ChatGPT-assisted training. Objective: We aimed to investigate the perceptions of health care trainees and professionals on ChatGPT-assisted training, using biomedical informatics as an example. Methods: We used purposeful sampling to include all health care undergraduate trainees and graduate professionals (n=195) from January to May 2023 in the School of Public Health at the National Defense Medical Center in Taiwan. Subjects were asked to watch a 2-minute video introducing 5 scenarios about ChatGPT-assisted training in biomedical informatics and then answer a self-designed online (web- and mobile-based) questionnaire according to the Kirkpatrick model. The survey responses were used to develop 4 constructs: perceived knowledge acquisition, perceived training motivation, perceived training satisfaction, and perceived training effectiveness. The study used structural equation modeling (SEM) to evaluate and test the structural model and hypotheses. Results: The online questionnaire response rate was 152 of 195 (78%); 88 of 152 participants (58%) were undergraduate trainees and 90 of 152 participants (59%) were women. The ages ranged from 18 to 53 years (mean 23.3, SD 6.0 years). There was no statistical difference in perceptions of training evaluation between men and women. Most participants were enthusiastic about the ChatGPT-assisted training, while the graduate professionals were more enthusiastic than undergraduate trainees. Nevertheless, some concerns were raised about potential cheating on training assessment. The average scores for knowledge acquisition, training motivation, training satisfaction, and training effectiveness were 3.84 (SD 0.80), 3.76 (SD 0.93), 3.75 (SD 0.87), and 3.72 (SD 0.91), respectively (Likert scale 1-5: strongly disagree to strongly agree). Knowledge acquisition had the highest score and training effectiveness the lowest. In the SEM results, training effectiveness was influenced predominantly by knowledge acquisition and partially met the hypotheses in the research framework. Knowledge acquisition had a direct effect on training effectiveness, training satisfaction, and training motivation, with beta coefficients of .80, .87, and .97, respectively (all P<.001). Conclusions: Most health care trainees and professionals perceived ChatGPT-assisted training as an aid in knowledge transfer. However, to improve training effectiveness, it should be combined with empirical experts for proper guidance and dual interaction. In a future study, we recommend using a larger sample size for evaluation of internet-connected large language models in medical knowledge transfer.",2023,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, cannot confirm if it measures adoption/acceptance, sample size, or statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12224,Implications of Adopting Artificial Intelligence Tools for the University Educational Process,"In a society governed by information and communication technology, the educational needs and aspirations of Generation Z are expressed in increasingly diverse and vivid ways. This diversity in the young generation's perception of education represents the most fertile ground for deep transformations of both the educational process and its associated tools. The field of informatics and economic cybernetics is among the mostflexible in terms of the diversity of educational models, concepts, and tools. In this context, the paradigm of artificial intelligence (AI) in education should no longer be viewed merely as an innovative issue. This paper aims to inventory the specific characteristics of AI integration in education in general, highlighting its benefits and challenges. Furthermore, the study proposes an evaluation model in which five hypotheses are defined and described, focusing on the impact of AI adoption in education. The proposed model is built on the current state of research and is validated using data obtained from a survey conducted in Romania, at the Bucharest University of Economic Studies. The study employs Partial Least Squares Structural Equation Modelling (PLS-SEM model) to test and analyse the impact of the identified variables on AI use in higher education. Additionally, key recommendations are presented to support either the acceleration or the moderation of the transition toward intelligent education.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing. The title suggests relevance to AI adoption in education, but methodology, sample size, and type of study cannot be determined.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14227,Perception and usage of chatbots among online postgraduate students: An exploratory study,"Artificial intelligence is evolving rapidly and has given rise to tools such as ChatGPT, which has an impressive ability to create coherent content similar to that generated by humans. Although it still has certain shortcomings and errors, its potential for long-term improvement is generating concerns among educational institutions, who fear that it may threaten learning and creativity. This study aimed to investigate the perception of graduate students at a virtual educational institution about ChatGPT through a survey that collected sociodemographic, academic, and utility information about the tool. Descriptive statistics and factorial analysis were used to identify underlying factors that explain the variability in quantitative data, and content analysis for qualitative data. The results indicate that, despite the risks involved, students have a positive view of the tool, especially for its ability to enhance their educational experience. These findings suggest that educational institutions should be aware of students' intention to use AI tools and be willing to integrate them into their teaching and learning processes.",2023,WoS; Scopus,uncertain,uncertain,0.0,0.34,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Codex-sub(gpt-5.1-codex-mini): Abstract describes an AI-focused survey exploring student intention to use ChatGPT (empirical, quantitative, educational, adoption measurement), but no sample size is reported so I can’t verify the ≥50 threshold before screening further.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08955,"Awareness, knowledge, and attitude towards artificial intelligence: Perspective of medical students in Ghana","The adoption of emerging technologies among university students has become increasingly prevalent in recent years. AI-assisted technologies are gradually permeating medical education and practice to improve healthcare delivery and reduce resource waste. This study aimed to investigate the awareness, use, and perception of AI among medical students in Emmanuel Quaye Archampong Library at the University of Ghana. Using a survey research design, data were collected from medical students at the University of Ghana Medical School. Structured questionnaires were administered to the respondents online using Google Forms. With a total of 1366 respondents, Krejcie and Morgan's published table was employed to select the study sample size of 302 medical students. Forty-eight (39.0%) medical students agreed that the use of AI-assisted technologies was voluntary without being coerced to use them. More than half of the respondents (50.4%) reported being moderately aware of AI-assisted technologies and adequately understanding the concept of AI. Grammarly and ChatGPT were predominantly used in medical studies, despite the lack of opportunities for training on AI-assisted technologies. It is recommended that regular training and guidance be provided to students to appropriately use AI-assisted technologies in research and learning.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing. Cannot verify empirical quantitative study, sample size, or reporting of statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12226,EXPLORING THE ANTECEDENTS OF ARTIFICIAL INTELLIGENCE PRODUCTS' USAGE. THE CASE OF BUSINESS STUDENTS,"This study aims to investigate to what extent facilitating conditions (those means that users consider necessary to use for a certain technology) and other predictors (perceived risk and lack of trust in technology, gender, education, income, technology proficiency and equipment used to access the Internet) influence the use of Artificial Intelligence Products (AIP) in general and for education. Using the Unified Theory of Acceptance and Use of Technology (UTAUT), the data collected, through an online questionnaire from a sample of 450 Romanian business students, were examined using principal component analysis (PCA) and logistic regression. Facilitating conditions indicated a direct effect (positive) on the dependent variables, and the combination between perceived risk and perceived lack of trust in technology displayed an opposite effect (negative) on the dependent variables. Female students showed a greater tendency to use AIPs in general and for education. Undergraduate students were more inclined to use AIPs in general. Students not using smartwatches or personal computers are inclined to use AIPs more in general and for education. This study advances the theory by exploring the actual use of AIPs for educational purposes, developing the UTAUT model by isolating facilitating conditions and using descriptive variables as predictors. At the same time, the present research contributes to enriching the empirical evidence related to UTAUT on the acceptance and use of technology in Romania. The results of the research allow for the formulation of practical recommendations for universities as current and potential providers of AIPs in order to make the educational process more efficient.",2024,WoS,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests quantitative empirical study on AI product usage by students. However, the abstract is missing, preventing confirmation of research method, sample size, and specific statistical analyses.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14959,Understanding mobile learning continuance after the COVID-19 pandemic: Deep learning-based dual stage partial least squares-structural equation modeling and artificial neural network analysis,"The influence of COVID-19 on educational processes has halted physical forms of teaching and learning and initiated online and mobile learning systems in most countries. The provision and usage of online and e-learning systems are becoming the main challenge for many universities during the COVID-19 pandemic. Due to the novelty of this situation, a substantial amount of research has been carried out to investigate the issue of m-learning adoption or acceptance. Nevertheless, little is known about studying to examine the continued use of m-learning, which is still in short supply and calls for further research. Five different theoretical models are integrated into this study to develop an integrated model that overcomes this limitation, including the technology acceptance model, the theory of planned behavior, the expectation-confirmation model, the Delone and McLean Information System Success Model, and the Unified Theory of Acceptance and Utilization of Technology 2. This conceptual framework shows novel relationships between variables by integrating trust, personal innovation, learning value, instructor quality, and course quality. Unlike extant literature, this study utilized a hybrid analysis methodology combining two-stage analysis using partial least squares structural equation modeling (PLS-SEM) and evolving artificial intelligence named deep learning (Artificial Neural Network [ANN]) on 250 usable responses. The sensitivity analysis results revealed that attitude has the most considerable effect on the continued use of m-learning, with 100% normalized importance, followed by perceived usefulness (88%), satisfaction (77%), and habit (61%). This research reveals that a “deep ANN architecture” may determine the non-linear relationships between variables in the theoretical model. Further theoretical and practical implications are also discussed. © 2024 by author(s). Environment and Social Psychology is published by Asia Pacific Academy of Science Pte. Ltd.",2024,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing, which is crucial for confirming whether an AI-based tool/system is the focus (I2) and to verify the sample size (I4). The title indicates a quantitative study in an educational context measuring mobile learning continuance using deep learning and structural equation modeling, fulfilling I1, I3, and I5.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11451,Understanding teachers' intentions and use of AI tools for research,"The rapid advancement of artificial intelligence (AI) has led to the development of a wide array of tools which are transforming the education industry. The study investigates the adoption and use of AI tools by teachers within higher education institutions (HEIs), using the context of India. By employing an extended Unified Theory of Acceptance and Use of Technology (UTAUT) model, the study empirically examines the influence of two technological attributes (i.e. performance expectancy and effort expectancy), two contextual factors (i.e. social influence and facilitating conditions) and two personal characteristics (i.e. personal innovativeness and computer self-efficacy) on teachers' behavioral intention to use AI tools for research work. The primary data were collected from 331 teachers working with HEIs in the Delhi- National Capital Region (NCR) of India. PLS-SEM technique was used to analyze the data. The causal model included performance expectancy, effort expectancy, social influence, facilitating conditions, personal innovativeness, and computer self-efficacy as exogeneous variables; and behavioral intention to adopt AI tools and actual use of AI tools as endogenous variables. The findings indicate that teachers' intention to adopt AI tools for research work is positively influenced by performance expectancy, effort expectancy, social influence, computer self-efficacy and personal innovativeness. Further, their actual use of AI tools is influenced by their behavioral intention and facilitating conditions. The model explained 70.2% variation in behavioral intention and 39.2% variation in actual use of AI tools. The study provides further verification of the effectiveness of the UTAUT framework in the context of using emerging technologies in the education sector. Findings from this study provide beneficial insights for HEIs and developers of AI tools.",2024,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests a focus on teachers' intentions and use of AI tools in education, aligning with several inclusion criteria. However, without an abstract, it's unclear if it's an empirical quantitative study reporting usable effect sizes, and publication details are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08958,"What motivates academics in Egypt toward generative AI tools? An integrated model of TAM, SCT, UTAUT2, perceived ethics, and academic integrity","In recent years, the adoption of AI technologies in academia has increased, prompting a need to explain factors driving scholars to adopt or plan to adopt AI technologies in research routines. This study integrates three models into one integrated model: TAM, UTAUT, and SCT. These three models are combined to understand how GenAI self-efficacy, perceived ethics, academic integrity, social influence, facilitating conditions, perceived risks, ease of use, and perceived usefulness influenced the participants' intention to adopt GenAI in research. Following this, data were collected from Egyptian academics linked to Egyptian universities. There were 742 responses to this question. Data were analyzed using Partial Least Squares Structural Equation Modelling (PLS-SEM). The paper's results showed that GenAI self-efficacy, social influence, and perceived ethics are significantly related to perceptions of ease of use, usefulness, and intention to use GenAI. Facilitating conditions have a negative effect on perceived ease of use, and perceived risk does not affect perceived usefulness or intention to use significantly. Notably, the result found that ethics and academic integrity affect perceptions of GenAI's usage and utility. This guide illustrates how universities must take proactive steps to influence how AI will be used and reinforces the importance of using these tools within an ethical lens. This paper emphasizes the need to balance the use of generative AI and ethical practices. It examines the role of ethics and academic integrity in perceptions that influence attitudes toward the use of generative AI. They represent a step forward in our understanding of how to induce AI adoption-in this case, in the academic context, and specifically in Egypt. Additionally, it places sound emphasis on the role of AI technology and how it can be beneficial whilst advocating for a sensible approach in that application, which includes ethical principles.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title indicates it is an empirical quantitative study focusing on generative AI adoption by academics, using relevant theoretical models. However, the publication date and language cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12227,ARTIFICIAL INTELLIGENCE IN EDUCATION: NEXT-GEN TEACHER PERSPECTIVES,"The progress made by artificial intelligence (AI) worldwide has led, through the Beijing Consensus, UNESCO to recommend to governments, in 2019, to include AI in educational policies and processes. While numerous studies inventory students' and teachers ' opinions on the use of AI in education (AIEd), this article differs by analysing the factors that influence the behavioural intention to use AI from the training stage of future primary and secondary teachers in Romania. Through exploratory quantitative research, carried out on a sample of 270 students from the Faculty of Education, Social Sciences and Psychology, the interaction of subjects with AI and the intention of integrating AIEd are followed using binary logistic regression. The analysis conducted shows that among the six variables of the model, the confidence in personal ability to use AI and the perception of a greater number of advantages have a positive and significa nt impact on the willingness to use AI in the educational process, more than being previously used, the knowledge level or student requirements. These findings are of particular importance for the revision of teacher training programmes and the development of educational policies that increase the confidence of future teachers in the ability to use AI, eliminating fears or misconceptions about AI.",2024,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, making it impossible to verify if the study is empirical quantitative, measures adoption constructs, reports usable effect sizes, or meets publication date/language requirements.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14233,"Italian University, Professors and ChatGPT. The Grey Area Between Work Practices and Imaginaries","The article aims to analyze the results of an exploratory research study conducted in 2023 with Italian academics (N = 64) regarding their work practices and imaginaries related to artificial intelligence, focusing on ChatGPT. The questionnaire and the interpretation of the results consider two perspectives: a) the culture and everyday life of artificial intelligence and 2) artificial communication, algorithmic thinking, platforms, and work practices. Based on the discourse analysis of the responses to open-ended questions collected through a self-administered online questionnaire and the adoption of the media ecology perspective, the interpretation of the results suggests the existence of two frameworks: use/knowledge and perceptions/expectations. These frameworks are based on the respondents' ambivalence, and they represent the complex gray zone of the working practices and imaginaries of academics using ChatGPT. The article proposes adopting the concept of adaptive equilibrium to artificial intelligence to better understand the ongoing interaction and communication between academics and artificial intelligence. Finally, the article attempts to shed new light on the ongoing transformation of the university workplace through the lens of academics' imaginaries and work practices in an era lacking the academic regulation of this so-called intelligent machine.",2024,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing, preventing assessment of whether the study is empirical quantitative, measures adoption constructs, or reports usable effect sizes, as well as publication details.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07986,"On the Relationship Between Students' Perceived Support, Students' Self-Efficacy, and Affect-Emotions in AI-Enhanced Learning Environments","In response to the growing integration of artificial intelligence (AI) in educational settings, particularly in language learning, there is a pressing need to understand the psychological and pedagogical factors that influence learners' emotional and academic experiences. EFL learners were selected for this study because language learning involves high levels of emotional engagement, communicative interaction, and cognitive challenge-factors that are especially sensitive to perceived support and self-efficacy in AI-enhanced environments. Building on this foundation, the present study aimed to investigate the complex interactions between teacher support, student self-efficacy, and emotional responses, acknowledging the crucial role these variables play in shaping effective, motivational learning experiences for EFL students. It involved 1115 English as a foreign language (EFL) students from diverse Chinese universities, using convenience sampling for a representative mix of academic levels. Instruments included the teacher support scale (TSS), the college academic self-efficacy scale (CASES), and the emotion scale. Advanced statistical tools like SPSS v27 and AMOS v24 enabled structural equation modelling (SEM) to explore these relationships. Results showed that teacher support and student self-efficacy together explain 57% of emotional variance. Specifically, teacher support alone accounted for 55%, emphasising its role in positive emotional experiences. Student self-efficacy contributed uniquely with 44%, enhancing confidence and motivation in AI-enhanced learning. Overall, the study underscores the significant impact of both teacher support and student self-efficacy on the emotional well-being of EFL students in such learning environments.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title and abstract suggest it is an empirical quantitative study focusing on AI in education with relevant constructs (self-efficacy). However, there is no information about its publication date, language, or if it reports usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05925,Who is most likely to accept AI chatbots? A sequential explanatory mixed-methods study of personality and ChatGPT acceptance for language learning,"This study examines the role of personality traits in university students' acceptance of ChatGPT for language learning, using a sequential explanatory mixed-methods approach. Structural equation modelling based on responses from 233 students in China showed that perceived ease of use significantly predicted perceived usefulness, which in turn influenced attitude and behavioural intention. Among the Big Five traits, conscientiousness positively predicted both perceived usefulness and ease of use; openness and agreeableness positively influenced perceived usefulness; while extraversion and neuroticism significantly affected perceived ease of use in positive and negative directions respectively. The qualitative phase, based on interviews with 15 students, explored how and why these personality traits shaped learners' perceptions and behaviours. Thematic analysis identified key mechanisms such as goal-directed routines (conscientiousness), exploratory curiosity (openness), emotional reassurance (agreeableness), and uncertainty sensitivity (neuroticism). These findings highlight the importance of considering personality in the design and implementation of AI-assisted language learning.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.2,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing, making it impossible to verify if it is an empirical quantitative study, reports usable effect sizes, or falls within the specified publication date range (2015-2025) and language (English).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08960,Investigating the factors influencing the adoption and use of artificial intelligence applications among Pakistani university research scholars: An empirical study,"The widespread use and adoption of Artificial Intelligence (AI) applications among university students has drastically transformed the educational landscape. Recognizing the importance of this transformation, this study aims to investigate the factors affecting the adoption and use of AI applications among Pakistani research scholars. This study used an extended version of the unified theory of acceptance and use of the technology model and innovative resistance theory. The data were collected from 235 research scholars through a questionnaire. Descriptive statistics and a multiple linear regression test were used to analyze the collected data. The study found that Pakistani research scholars used various AI applications for research purposes such as ChatGPT, Grammarly, ChatPDF, and SciSpace. This study found that personal innovativeness, performance expectancy, social influence, and trust significantly influence research scholars' behavioral intention to use AI applications. In contrast, the impact of effort expectancy, facilitating conditions, and resistance to innovation on students' behavioral intention to use AI tools was statistically insignificant. The findings offer actionable insights for educators, policymakers, and technology developers aiming to enhance AI adoption in higher education.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical study focusing on AI adoption in education among university scholars. However, information on publication date, language, and reporting of usable effect sizes is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11460,Perceived usefulness of a machine learning-assisted recommendation system for generic competency development,"Generic competency development activities (GCDAs) help students develop critical thinking, problem-solving, innovation, creativity, communication and social skills. This study evaluated students’ acceptance of a machine learning-assisted recommendation system (MARS) developed to recommend GCDAs for students in a higher education institution. This study adopted a quantitative approach to evaluate the higher education students’ perceived usefulness of MARS based on a new appropriate model derived from three widely used models related to technology adoption and leisure activities. In August 2023, the participants of orientation for freshmen were invited to complete an online questionnaire after they tried MARS. 351 valid responses were analyzed using multiple regression. The results revealed that the students positively perceive accepting MARS as a useful tool for choosing GCDAs and indicated the students’ perceptions were affected more by their programs of study, career development and personal interests than by social influence and facilitating conditions on their selection of GCDAs. These findings based on the new model provide implications for the implementation of education technology for generic competency development. © 2024 by the authors;",2024,Scopus,uncertain,uncertain,0.0,0.65,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title indicates AI system, educational context, and adoption-related measure ('Perceived usefulness'). Abstract is missing, so cannot confirm empirical quantitative nature, sample size, or statistical reporting.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07987,"Enhancing Teaching Competency in Higher Education: The Role of AI Efficacy, Social Media Use and Classroom Dynamics","The pursuit of enhanced teaching competency in higher education necessitates understanding multifaceted factors that influence effective teaching practices. This study investigated how AI efficacy, social media use and classroom dynamics enhance teaching competency among higher education faculty. Grounded in Bandura's Social Cognitive Theory, we analysed data from 304 university instructors using structural equation modelling. Results reveal that AI efficacy positively influences social media use, which significantly enhances teaching competency. While AI efficacy demonstrates no significant direct impact on teaching competency, its substantial indirect effect through social media use indicates complete mediation. Classroom dynamics, encompassing student engagement patterns, participatory learning environments and interactive teaching methods, emerge as a foundational element that strengthens both social media adoption and overall teaching effectiveness. The collaborative interaction between classroom dynamics and AI efficacy creates optimal conditions for technology-enhanced pedagogical practices. These findings highlight the interconnected roles of AI efficacy, social media engagement and classroom dynamics in fostering teaching excellence. The study offers valuable insights for educational institutions developing comprehensive faculty development programmes that integrate technological competency with pedagogical innovation in higher education settings.",2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract suggests a focus on AI in higher education with potential adoption constructs and relevant participants. However, critical information regarding its empirical quantitative nature, reported effect sizes, and publication date/language is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
